No,Type,Title,Authors,Track,Paper_Link,PDF_Link,OpenReview
79,Method,Beyond Topological Self-Explainable GNNs: A Formal Explainability Perspective,"Steve Azzolin, Sagar Malhotra, Andrea Passerini, Stefano Teso",Main,https://proceedings.mlr.press/v267/azzolin25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/azzolin25a/azzolin25a.pdf,https://openreview.net/forum?id=mkqcUWBykZ
80,Dataset,Visual Graph Arena: Evaluating Visual Conceptualization of Vision and Multimodal Large Language Models,"Zahra Babaiee, Peyman Kiasari, Daniela Rus, Radu Grosu",Main,https://proceedings.mlr.press/v267/babaiee25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/babaiee25a/babaiee25a.pdf,https://openreview.net/forum?id=BCJPAmlfxv
81,Method,Near-Optimal Decision Trees in a SPLIT Second,"Varun Babbar, Hayden Mctavish, Cynthia Rudin, Margo Seltzer",Main,https://proceedings.mlr.press/v267/babbar25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/babbar25a/babbar25a.pdf,https://openreview.net/forum?id=ACyyBrUioy
82,Method,Adaptive Estimation and Learning under Temporal Distribution Shift,"Dheeraj Baby, Yifei Tang, Hieu Duy Nguyen, Yu-Xiang Wang, Rohit Pyati",Main,https://proceedings.mlr.press/v267/baby25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/baby25a/baby25a.pdf,https://openreview.net/forum?id=JgbrkAJHDZ
83,Method,Contract Design Under Approximate Best Responses,"Francesco Bacchiocchi, Jiarui Gan, Matteo Castiglioni, Alberto Marchesi, Nicola Gatti",Main,https://proceedings.mlr.press/v267/bacchiocchi25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bacchiocchi25a/bacchiocchi25a.pdf,https://openreview.net/forum?id=DYUZ55CqGw
84,Method,Sampling Binary Data by Denoising through Score Functions,"Francis Bach, Saeed Saremi",Main,https://proceedings.mlr.press/v267/bach25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bach25a/bach25a.pdf,https://openreview.net/forum?id=4ESwnU0kCA
85,Method,FlexTok: Resampling Images into 1D Token Sequences of Flexible Length,"Roman Bachmann, Jesse Allardice, David Mizrahi, Enrico Fini, Oğuzhan Fatih Kar, Elmira Amirloo, Alaaeldin El-Nouby, Amir Zamir, Afshin Dehghan",Main,https://proceedings.mlr.press/v267/bachmann25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bachmann25a/bachmann25a.pdf,https://openreview.net/forum?id=DgdOkUUBzf
86,Method,A Parametric Contextual Online Learning Theory of Brokerage,"François Bachoc, Tommaso Cesari, Roberto Colomboni",Main,https://proceedings.mlr.press/v267/bachoc25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bachoc25a/bachoc25a.pdf,https://openreview.net/forum?id=GA7RDBGs6S
87,Method,Layer-wise Alignment: Examining Safety Alignment Across Image Encoder Layers in Vision Language Models,"Saketh Bachu, Erfan Shayegani, Rohit Lal, Trishna Chakraborty, Arindam Dutta, Chengyu Song, Yue Dong, Nael B. Abu-Ghazaleh, Amit Roy-Chowdhury",Main,https://proceedings.mlr.press/v267/bachu25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bachu25a/bachu25a.pdf,https://openreview.net/forum?id=F1ff8zcjPp
88,Method,Positional Attention: Expressivity and Learnability of Algorithmic Computation,"Artur Back De Luca, George Giapitzakis, Shenghao Yang, Petar Veličković, Kimon Fountoulakis",Position,https://proceedings.mlr.press/v267/back-de-luca25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/back-de-luca25a/back-de-luca25a.pdf,https://openreview.net/forum?id=0IJQD8zRXT
89,Method,Position: Beyond Assistance – Reimagining LLMs as Ethical and Adaptive Co-Creators in Mental Health Care,"Abeer Badawi, Md Tahmid Rahman Laskar, Jimmy Huang, Shaina Raza, Elham Dolatabadi",Position,https://proceedings.mlr.press/v267/badawi25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/badawi25a/badawi25a.pdf,https://openreview.net/forum?id=j3totqf8xW
90,Method,Graph-Assisted Stitching for Offline Hierarchical Reinforcement Learning,"Seungho Baek, Taegeon Park, Jongchan Park, Seungjun Oh, Yusung Kim",Main,https://proceedings.mlr.press/v267/baek25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/baek25a/baek25a.pdf,https://openreview.net/forum?id=73EwiOrN8W
91,Method,Active Fine-Tuning of Multi-Task Policies,"Marco Bagatella, Jonas Hübotter, Georg Martius, Andreas Krause",Main,https://proceedings.mlr.press/v267/bagatella25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bagatella25a/bagatella25a.pdf,https://openreview.net/forum?id=hlyBdwHBeC
92,Method,SMART-PC: Skeletal Model Adaptation for Robust Test-Time Training in Point Clouds,"Ali Bahri, Moslem Yazdanpanah, Sahar Dastani, Mehrdad Noori, Gustavo Adolfo Vargas Hakim, David Osowiechi, Farzad Beizaee, Ismail Ben Ayed, Christian Desrosiers",Main,https://proceedings.mlr.press/v267/bahri25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bahri25a/bahri25a.pdf,https://openreview.net/forum?id=KTZinkSMTG
93,Dataset,Impossible Videos,"Zechen Bai, Hai Ci, Mike Zheng Shou",Main,https://proceedings.mlr.press/v267/bai25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bai25a/bai25a.pdf,https://openreview.net/forum?id=MNSW6U5zUA
94,Method,KoNODE: Koopman-Driven Neural Ordinary Differential Equations with Evolving Parameters for Time Series Analysis,"Hanru Bai, Weiyang Ding",Main,https://proceedings.mlr.press/v267/bai25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bai25b/bai25b.pdf,https://openreview.net/forum?id=GzFKZctIzj
95,Method,SKIM: Any-bit Quantization Pushing The Limits of Post-Training Quantization,"Runsheng Bai, Bo Liu, Qiang Liu",Main,https://proceedings.mlr.press/v267/bai25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bai25c/bai25c.pdf,https://openreview.net/forum?id=JpoDVFYx2w
96,Method,Multivariate Conformal Selection,"Tian Bai, Yue Zhao, Xiang Yu, Archer Y. Yang",Main,https://proceedings.mlr.press/v267/bai25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bai25d/bai25d.pdf,https://openreview.net/forum?id=g2tr7nA4pS
97,Method,Rethinking Latent Redundancy in Behavior Cloning: An Information Bottleneck Approach for Robot Manipulation,"Shuanghao Bai, Wanqi Zhou, Pengxiang Ding, Wei Zhao, Donglin Wang, Badong Chen",Main,https://proceedings.mlr.press/v267/bai25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bai25e/bai25e.pdf,https://openreview.net/forum?id=N2Dey442PJ
98,Method,Kandinsky Conformal Prediction: Beyond Class- and Covariate-Conditional Coverage,"Konstantina Bairaktari, Jiayun Wu, Steven Wu",Main,https://proceedings.mlr.press/v267/bairaktari25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bairaktari25a/bairaktari25a.pdf,https://openreview.net/forum?id=IHAnkPkoiX
99,Method,Fixing the Loose Brake: Exponential-Tailed Stopping Time in Best Arm Identification,"Kapilan Balagopalan, Ngo Tuan Nguyen, Yao Zhao, Kwang-Sung Jun",Main,https://proceedings.mlr.press/v267/balagopalan25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/balagopalan25a/balagopalan25a.pdf,https://openreview.net/forum?id=DF2JV03T6q
100,Method,InfAlign: Inference-aware language model alignment,"Ananth Balashankar, Ziteng Sun, Jonathan Berant, Jacob Eisenstein, Michael Collins, Adrian Hutter, Jong Lee, Chirag Nagpal, Flavien Prost, Aradhana Sinha, Ananda Theertha Suresh, Ahmad Beirami",Main,https://proceedings.mlr.press/v267/balashankar25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/balashankar25a/balashankar25a.pdf,https://openreview.net/forum?id=hInfvt7c4p
101,Method,Bayesian Basis Function Approximation for Scalable Gaussian Process Priors in Deep Generative Models,"Mehmet Yiğit Balık, Maksim Sinelnikov, Priscilla Ong, Harri Lähdesmäki",Main,https://proceedings.mlr.press/v267/balik25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/balik25a/balik25a.pdf,https://openreview.net/forum?id=dewZTXKwli
102,Method,Discovering Global False Negatives On the Fly for Self-supervised Contrastive Learning,"Vicente Balmaseda, Bokun Wang, Ching-Long Lin, Tianbao Yang",Main,https://proceedings.mlr.press/v267/balmaseda25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/balmaseda25a/balmaseda25a.pdf,https://openreview.net/forum?id=LiXbEXRH2L
103,Method,Causal Discovery from Conditionally Stationary Time Series,"Carles Balsells-Rodas, Xavier Sumba, Tanmayee Narendra, Ruibo Tu, Gabriele Schweikert, Hedvig Kjellstrom, Yingzhen Li",Main,https://proceedings.mlr.press/v267/balsells-rodas25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/balsells-rodas25a/balsells-rodas25a.pdf,https://openreview.net/forum?id=j88QAtutwW
104,Dataset,MathConstruct: Challenging LLM Reasoning with Constructive Proofs,"Mislav Balunovic, Jasper Dekoninck, Nikola Jovanović, Ivo Petrov, Martin Vechev",Main,https://proceedings.mlr.press/v267/balunovic25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/balunovic25a/balunovic25a.pdf,https://openreview.net/forum?id=focYle7CfD
105,Method,On Measuring Long-Range Interactions in Graph Neural Networks,"Jacob Bamberger, Benjamin Gutteridge, Scott Le Roux, Michael M. Bronstein, Xiaowen Dong",Main,https://proceedings.mlr.press/v267/bamberger25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bamberger25a/bamberger25a.pdf,https://openreview.net/forum?id=2fBcAOi8lO
106,Method,Polynomial Time Learning Augmented Algorithms for NP-hard Permutation Problems,"Evripidis Bampis, Bruno Escoffier, Dimitris Fotakis, Panagiotis Patsilinakos, Michalis Xefteris",Main,https://proceedings.mlr.press/v267/bampis25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bampis25a/bampis25a.pdf,https://openreview.net/forum?id=29bt3kWj2J
107,Method,Differentiable Structure Learning with Ancestral Constraints,"Taiyu Ban, Changxin Rong, Xiangyu Wang, Lyuzhou Chen, Xin Wang, Derui Lyu, Qinrui Zhu, Huanhuan Chen",Main,https://proceedings.mlr.press/v267/ban25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/ban25a/ban25a.pdf,https://openreview.net/forum?id=fyLsLTi1rE
108,Method,CRANE: Reasoning with constrained LLM generation,"Debangshu Banerjee, Tarun Suresh, Shubham Ugare, Sasa Misailovic, Gagandeep Singh",Main,https://proceedings.mlr.press/v267/banerjee25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/banerjee25a/banerjee25a.pdf,https://openreview.net/forum?id=wKs9fHYxCV
109,Method,BounDr.E: Predicting Drug-likeness via Biomedical Knowledge Alignment and EM-like One-Class Boundary Optimization,"Dongmin Bang, Inyoung Sung, Yinhua Piao, Sangseon Lee, Sun Kim",Main,https://proceedings.mlr.press/v267/bang25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bang25a/bang25a.pdf,https://openreview.net/forum?id=Z9Xugry05b
110,Method,Fully Dynamic Embedding into $\ell_p$ Spaces,"Kiarash Banihashem, Xiang Chen, Mohammadtaghi Hajiaghayi, Sungchul Kim, Kanak Mahadik, Ryan A. Rossi, Tong Yu",Main,https://proceedings.mlr.press/v267/banihashem25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/banihashem25a/banihashem25a.pdf,https://openreview.net/forum?id=hPn8eX3LVv
111,Method,Enhancing Adversarial Robustness with Conformal Prediction: A Framework for Guaranteed Model Reliability,"Jie Bao, Chuangyin Dang, Rui Luo, Hanwei Zhang, Zhixin Zhou",Main,https://proceedings.mlr.press/v267/bao25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bao25a/bao25a.pdf,https://openreview.net/forum?id=Oty1LQrnFc
112,Dataset,Visual and Domain Knowledge for Professional-level Graph-of-Thought Medical Reasoning,"Rina Bao, Shilong Dong, Zhenfang Chen, Sheng He, Ellen Grant, Yangming Ou",Main,https://proceedings.mlr.press/v267/bao25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bao25b/bao25b.pdf,https://openreview.net/forum?id=tnyxtaSve5
113,Dataset,QEM-Bench: Benchmarking Learning-based Quantum Error Mitigation and QEMFormer as a Multi-ranged Context Learning Baseline,"Tianyi Bao, Ruizhe Zhong, Xinyu Ye, Yehui Tang, Junchi Yan",Main,https://proceedings.mlr.press/v267/bao25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bao25c/bao25c.pdf,https://openreview.net/forum?id=PSNce503is
114,Method,Ehrenfeucht-Haussler Rank and Chain of Thought,"Pablo Barcelo, Alexander Kozachinskiy, Tomasz Steifer",Main,https://proceedings.mlr.press/v267/barcelo25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/barcelo25a/barcelo25a.pdf,https://openreview.net/forum?id=94ZmvjqMWu
115,Method,Stealing That Free Lunch: Exposing the Limits of Dyna-Style Reinforcement Learning,"Brett Barkley, David Fridovich-Keil",Main,https://proceedings.mlr.press/v267/barkley25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/barkley25a/barkley25a.pdf,https://openreview.net/forum?id=Zt05jXhqXx
116,Method,Feature Shift Localization Network,"Mı́riam Barrabés, Daniel Mas Montserrat, Kapal Dev, Alexander G. Ioannidis",Main,https://proceedings.mlr.press/v267/barrabes25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/barrabes25a/barrabes25a.pdf,https://openreview.net/forum?id=X3tspPU5nF
117,Method,On Volume Minimization in Conformal Regression,"Batiste Le Bars, Pierre Humbert",Main,https://proceedings.mlr.press/v267/bars25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bars25a/bars25a.pdf,https://openreview.net/forum?id=f2inwmDR4g
118,Method,SDE Matching: Scalable and Simulation-Free Training of Latent Stochastic Differential Equations,"Grigory Bartosh, Dmitry Vetrov, Christian A. Naesseth",Main,https://proceedings.mlr.press/v267/bartosh25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bartosh25a/bartosh25a.pdf,https://openreview.net/forum?id=0Hd1lh52Fi
119,Method,A Certified Unlearning Approach without Access to Source Data,"Umit Yigit Basaran, Sk Miraj Ahmed, Amit Roy-Chowdhury, Basak Guler",Main,https://proceedings.mlr.press/v267/basaran25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/basaran25a/basaran25a.pdf,https://openreview.net/forum?id=8lt5776GLB
120,Method,Robust Conformal Outlier Detection under Contaminated Reference Data,"Meshi Bashari, Matteo Sesia, Yaniv Romano",Main,https://proceedings.mlr.press/v267/bashari25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bashari25a/bashari25a.pdf,https://openreview.net/forum?id=s55Af9Emyq
121,Method,What makes an Ensemble (Un) Interpretable?,"Shahaf Bassan, Guy Amir, Meirav Zehavi, Guy Katz",Main,https://proceedings.mlr.press/v267/bassan25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bassan25a/bassan25a.pdf,https://openreview.net/forum?id=kR5ZAP7F9b
122,Method,"Explaining, Fast and Slow: Abstraction and Refinement of Provable Explanations","Shahaf Bassan, Yizhak Yisrael Elboher, Tobias Ladner, Matthias Althoff, Guy Katz",Main,https://proceedings.mlr.press/v267/bassan25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bassan25b/bassan25b.pdf,https://openreview.net/forum?id=nOfSWmPYL5
123,Method,Competing Bandits in Matching Markets via Super Stability,Soumya Basu,Main,https://proceedings.mlr.press/v267/basu25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/basu25a/basu25a.pdf,https://openreview.net/forum?id=mNxjoMiFFf
124,Method,Zero Shot Generalization of Vision-Based RL Without Data Augmentation,"Sumeet Batra, Gaurav S. Sukhatme",Main,https://proceedings.mlr.press/v267/batra25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/batra25a/batra25a.pdf,https://openreview.net/forum?id=kQ42hGjrKn
125,Method,Lower Bounds for Chain-of-Thought Reasoning in Hard-Attention Transformers,"Alireza Amiri Bavandpour, Xinting Huang, Mark Rofin, Michael Hahn",Main,https://proceedings.mlr.press/v267/bavandpour25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bavandpour25a/bavandpour25a.pdf,https://openreview.net/forum?id=Oh9sG5ae2b
126,Dataset,Position: Graph Learning Will Lose Relevance Due To Poor Benchmarks,"Maya Bechler-Speicher, Ben Finkelshtein, Fabrizio Frasca, Luis Müller, Jan Tönshoff, Antoine Siraudin, Viktor Zaverkin, Michael M. Bronstein, Mathias Niepert, Bryan Perozzi, Mikhail Galkin, Christopher Morris",Position,https://proceedings.mlr.press/v267/bechler-speicher25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/bechler-speicher25a/bechler-speicher25a.pdf,https://openreview.net/forum?id=nDFpl2lhoH
127,Method,Grokking at the Edge of Linear Separability,"Alon Beck, Noam Itzhak Levi, Yohai Bar-Sinai",Main,https://proceedings.mlr.press/v267/beck25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/beck25a/beck25a.pdf,https://openreview.net/forum?id=d2qpEYzyyy
128,Method,xLSTM 7B: A Recurrent LLM for Fast and Efficient Inference,"Maximilian Beck, Korbinian Pöppel, Phillip Lippe, Richard Kurle, Patrick M Blies, Günter Klambauer, Sebastian Böck, Sepp Hochreiter",Main,https://proceedings.mlr.press/v267/beck25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/beck25b/beck25b.pdf,https://openreview.net/forum?id=LV3DpKD08B
129,Method,RocketKV: Accelerating Long-Context LLM Inference via Two-Stage KV Cache Compression,"Payman Behnam, Yaosheng Fu, Ritchie Zhao, Po-An Tsai, Zhiding Yu, Alexey Tumanov",Main,https://proceedings.mlr.press/v267/behnam25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/behnam25a/behnam25a.pdf,https://openreview.net/forum?id=RyOpooIxDF
130,Method,Log-Sum-Exponential Estimator for Off-Policy Evaluation and Learning,"Armin Behnamnia, Gholamali Aminian, Alireza Aghaei, Chengchun Shi, Vincent Tan, Hamid R. Rabiee",Main,https://proceedings.mlr.press/v267/behnamnia25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/behnamnia25a/behnamnia25a.pdf,https://openreview.net/forum?id=HxCuvx2uUi
131,Method,Correlation Clustering Beyond the Pivot Algorithm,"Soheil Behnezhad, Moses Charikar, Vincent Cohen-Addad, Alma Ghafari, Weiyun Ma",Main,https://proceedings.mlr.press/v267/behnezhad25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/behnezhad25a/behnezhad25a.pdf,https://openreview.net/forum?id=OzQLuoKMQZ
