No,Type,Title,Authors,Track,Decision,Paper_Link,PDF_Link
6421,Method,Blending Neural Control Density Functions for Stabilization and Safety,"Sahil Chaudhary, Chaitanya Murti, Chiranjib Bhattacharyya",Main,Accept (regular),https://openreview.net/forum?id=IxBsOvMFXc,https://openreview.net/pdf?id=IxBsOvMFXc
6422,Method,Shared Lexical Task Representations Explain Behavioral Variability In LLMs,"Zhuonan Yang, Jacob Xiaochen Li, Francisco Velez, Eric Todd, David Bau, Michael L. Littman, Stephen Bach, Ellie Pavlick",Main,Accept (regular),https://openreview.net/forum?id=1kmTTgPJAm,https://openreview.net/pdf?id=1kmTTgPJAm
6423,Method,Fisher-Preserving Guidance: Training-Free Manifold Constraints for Safe Diffusion Control,"Hao Ren, Zetong Bi, Yiming Zeng, Le Zheng, Zhi Li, Zhaoliang Wan, Lu Qi, Hui Cheng",Main,Accept (regular),https://openreview.net/forum?id=1fDAyaKHMv,https://openreview.net/pdf?id=1fDAyaKHMv
6424,Method,How does information access affect LLM monitors' ability to detect sabotage?,"Rauno Arike, Raja Moreno, Rohan Subramani, Shubhorup Biswas, Francis Rhys Ward",Main,Accept (regular),https://openreview.net/forum?id=kS0XU5JUII,https://openreview.net/pdf?id=kS0XU5JUII
6425,Method,RSTR: Reducing SpatioTemporal Redundancy in Diffusion Transformers,"Ruitong Sun, Tianze Yang, Wei Niu, Jin Sun",Main,Accept (regular),https://openreview.net/forum?id=enfG9qcdz6,https://openreview.net/pdf?id=enfG9qcdz6
6426,Method,MemIncept: Steering LLM Agents via Cooperative Stealthy Memory Injections,"Nan Yan, Qian Lou, Jiarong Xing",Main,Accept (regular),https://openreview.net/forum?id=1YNrlSSRsk,https://openreview.net/pdf?id=1YNrlSSRsk
6427,Method,AD-MIR: Bridging the Gap from Perception to Persuasion in Advertising Video Understanding via Structured Reasoning,"Binxiao Xu, Junyu Feng, Xiaopeng Lin, Haodong Li, ZhiYuan Feng, Bohan Zeng, Ruichuan An, Ming Lu, Qi She, Wentao Zhang",Main,Accept (regular),https://openreview.net/forum?id=9vPBISqNVo,https://openreview.net/pdf?id=9vPBISqNVo
6428,Method,The Illusion of Generalization in Tabular Language Models,"Aditya Gorla, Ratish Surendran Puduppully",Main,Accept (regular),https://openreview.net/forum?id=ea2kQkdQA7,https://openreview.net/pdf?id=ea2kQkdQA7
6429,Method,ArenaRL: Scaling RL for Open-Ended Agents via Tournament-based Relative Ranking,"Qiang Zhang, Boli Chen, Fanrui Zhang, Ruixue Ding, Shihang Wang, Qiuchen Wang, Yinfeng Huang, Haonan Zhang, Rongxiang Zhu, Xin Li, Houquan zhou, Pengjun Xie, Kaipeng Zhang, Jingren Zhou, Jiawei Liu",Main,Accept (regular),https://openreview.net/forum?id=1XUCkpEknR,https://openreview.net/pdf?id=1XUCkpEknR
6430,Method,Agent World Model: Infinity Synthetic Environments for Agentic Reinforcement Learning,"Zhaoyang Wang, Canwen Xu, Boyi Liu, Yite Wang, Siwei Han, Zhewei Yao, Huaxiu Yao, Yuxiong He",Main,Accept (regular),https://openreview.net/forum?id=OvLnVkV14P,https://openreview.net/pdf?id=OvLnVkV14P
6431,Method,GFedCL: Graph-Based Federated Continual Learning with Spatial and Temporal Awareness,"Qingyang Yu, Yang Hua, Qizhen Zhang, Hao Wang",Main,Accept (regular),https://openreview.net/forum?id=eYgiPtpWOh,https://openreview.net/pdf?id=eYgiPtpWOh
6432,Method,From Out-of-Distribution Detection to Hallucination Detection: A Geometric View,"Litian Liu, Reza Pourreza, Yubing Jian, Yao Qin, Roland Memisevic",Main,Accept (regular),https://openreview.net/forum?id=eIl0JeVfFs,https://openreview.net/pdf?id=eIl0JeVfFs
6433,Method,Manifold-Optimal Guidance: A Unified Riemannian Control View of Diffusion Guidance,"Zexi Jia, Pengcheng Luo, Zhengyao Fang, Jinchao Zhang, Jie Zhou",Main,Accept (spotlight),https://openreview.net/forum?id=eSxGdQ0zwG,https://openreview.net/pdf?id=eSxGdQ0zwG
6434,Method,TAG: Tangential Amplifying Guidance for Hallucination-Resistant Sampling,"Hyunmin Cho, Donghoon Ahn, Susung Hong, Jee Eun Kim, Seungryong Kim, Kyong Hwan Jin",Main,Accept (regular),https://openreview.net/forum?id=1XJqPy2LhA,https://openreview.net/pdf?id=1XJqPy2LhA
6435,Method,SleepMaMi: A Universal Sleep Foundation Model for Integrating Macro- and Micro-structures,"Keondo Park, Younghoon Na, Yourim Choi, Hyunwoo Ryu, Hyun-Woo Shin, Hyung-Sin Kim",Main,Accept (regular),https://openreview.net/forum?id=e9hvlHlUas,https://openreview.net/pdf?id=e9hvlHlUas
6436,Method,Reflector: Internalizing Step-wise Reflection against Indirect Jailbreaks,"Jiachen Ma, Jiawen Zhang, Xiangtian Li, Bo Zou, Chaochao Lu, Chao Yang",Main,Accept (regular),https://openreview.net/forum?id=y5kHeBZgVn,https://openreview.net/pdf?id=y5kHeBZgVn
6437,Method,Clarify Before You Draw: Proactive Agents for Robust Text-to-CAD Generation,"Bo Yuan, Zelin Zhao, Petr Molodyk, Bin Hu, Yongxin Chen",Main,Accept (regular),https://openreview.net/forum?id=1WJ283sbfs,https://openreview.net/pdf?id=1WJ283sbfs
6438,Method,What Does Flow-Matching Bring to TD-Learning?,"Bhavya Agrawalla, Michal Nauman, Aviral Kumar",Main,Accept (regular),https://openreview.net/forum?id=e7EKA7Y9Im,https://openreview.net/pdf?id=e7EKA7Y9Im
6439,Method,Opportunistic Expert Activation: Batch-Aware Expert Routing for Faster Decode Without Retraining,"Costin-Andrei Oncescu, Qingyang Wu, Wai Tong Chung, Tsai-chuan Wu, Bryan Gopal, Junxiong Wang, Tri Dao, Ben Athiwaratkun",Main,Accept (regular),https://openreview.net/forum?id=bSLIDztFwx,https://openreview.net/pdf?id=bSLIDztFwx
6440,Method,When RL Meets Adaptive Speculative Training: A Unified Training-Serving System,"Junxiong Wang, Fengxiang Bie, Jisen Li, Zelei Shao, Qingyang Wu, Yinghui Liu, Yubo Wang, Avner May, Ben Athiwaratkun, Yineng Zhang, Shuaiwen Song, Zhongzhu Zhou, Chenfeng Xu, Xiaoxia (Shirley) Wu",Main,Accept (regular),https://openreview.net/forum?id=1U0lhpW0VL,https://openreview.net/pdf?id=1U0lhpW0VL
6441,Method,Fox in the Henhouse: Supply-Chain Backdoor Attacks Against Reinforcement Learning,"Shijie Liu, Andrew C. Cullen, Paul MONTAGUE, Sarah Erfani, Benjamin Rubinstein",Main,Accept (regular),https://openreview.net/forum?id=1RvkM0i9SQ,https://openreview.net/pdf?id=1RvkM0i9SQ
6442,Method,OpenHA: A Series of Open-Source Hierarchical Agentic Models in Minecraft,"Zihao Wang, Muyao Li, Kaichen He, Xiangyu Wang, Zhancun Mu, Minghao Liu, Anji Liu, Yitao Liang",Main,Accept (regular),https://openreview.net/forum?id=1RQIaGQV8v,https://openreview.net/pdf?id=1RQIaGQV8v
6443,Method,Taming the Recent-Data Bias: Towards Robust Time Series Forecasting with Global Context,"Longlong Xu, Zeyan Li, Xiao He, Zhaoyang Yu, Changhua Pei, Zhe Xie, Zijun Dou, Tieying Zhang, Dan Pei",Main,Accept (regular),https://openreview.net/forum?id=gDA03Yn3fi,https://openreview.net/pdf?id=gDA03Yn3fi
6444,Method,Unified Time Series Explanations via Amortized Optimization and Instance-level Multi-Expert Knowledge Distillation,"Viet-Hung Tran, Zichi Zhang, Ngoc Doan, Xuan Hoang Nguyen, Phi Nguyen, Yimeng An, Peixin Li, Hans Vandierendonck, Ira Assent, Thai Son Mai",Main,Accept (regular),https://openreview.net/forum?id=dspqiZrVPK,https://openreview.net/pdf?id=dspqiZrVPK
6445,Method,CauchyNet: Compact and Data-Efficient Learning using Holomorphic Activation Functions,"Hong-Kun Zhang, Xin Li, Sikun Yang, Zhihong Xia",Main,Accept (regular),https://openreview.net/forum?id=dpniDbdApf,https://openreview.net/pdf?id=dpniDbdApf
6446,Method,$G^2$-Reader: Dual Evolving Graphs for Multimodal Document QA,"Yaxin Du, Junru Song, Yifan Zhou, Cheng Wang, Jiahao Gu, Zimeng Chen, Menglan Chen, Wen Yao, Yang Yang, Ying Wen, Siheng Chen",Main,Accept (regular),https://openreview.net/forum?id=1NACQKPp1n,https://openreview.net/pdf?id=1NACQKPp1n
6447,Method,Factored Gossip DiLoCo: Reducing Blocking Communication within DiLoCo,"Chamin Hewa Koneputugodage, Thalaiyasingam Ajanthan, Sameera Ramasinghe, Hadi Mohaghegh Dolatabadi, Shamane Siriwardhana, Gil Avraham, Violetta Shevchenko, Karol Pajak, James Snewin, Alexander Long",Main,Accept (regular),https://openreview.net/forum?id=1MynM9hkFH,https://openreview.net/pdf?id=1MynM9hkFH
6448,Method,FedRGL: Robust Federated Graph Learning under Label Noise,"De Li, Zhou Tan, Qiyu Li, Zeming Gan, Tiange Xia, Chunpei Li, Xianxian Li",Main,Accept (regular),https://openreview.net/forum?id=1Mof8Blu4f,https://openreview.net/pdf?id=1Mof8Blu4f
6449,Method,One-shot Conditional Sampling: MMD meets Nearest Neighbors,"Anirban Chatterjee, Sayantan Choudhury, Rohan Hore",Main,Accept (regular),https://openreview.net/forum?id=1KEObQsUKW,https://openreview.net/pdf?id=1KEObQsUKW
6450,Method,DC-LA: Difference-of-Convex Langevin Algorithm,"Hoang Phuc Hau Luu, Zhongjian Wang",Main,Accept (regular),https://openreview.net/forum?id=1JwSFRvC4E,https://openreview.net/pdf?id=1JwSFRvC4E
6451,Method,Predicting What Matters: Robust Generalist Robot Policy Learning via Future Semantic Mask,"Yunfan Lou, Xiaowei Chi, Xiaojie Zhang, Zezhong Qian, Chengxuan Li, Rongyu Zhang, yaoxu lyu, Guoyu Song, Chuyao Fu, Haoxuan Xu, Pengwei Wang, Shanghang Zhang",Main,Accept (regular),https://openreview.net/forum?id=CWerqtOXif,https://openreview.net/pdf?id=CWerqtOXif
6452,Method,DR Tulu: Reinforcement Learning with Evolving Rubrics for Deep Research,"Rulin Shao, Akari Asai, Shannon Shen, Hamish Ivison, Varsha Kishore, Jingming Zhuo, Xinran Zhao, Molly Park, Samuel Finlayson, David Sontag, Tyler Murray, Sewon Min, Pradeep Dasigi, Luca Soldaini, Faeze Brahman, Scott Yih, Sherry Wu, Luke Zettlemoyer, Yoon Kim, Hannaneh Hajishirzi, Pang Wei Koh",Main,Accept (spotlight),https://openreview.net/forum?id=97NEP1pyS3,https://openreview.net/pdf?id=97NEP1pyS3
6453,Method,Reinforcement Learning with Evolving Rubrics for Deep Research,"Rulin Shao, Akari Asai, Shannon Shen, Hamish Ivison, Varsha Kishore, Jingming Zhuo, Xinran Zhao, Molly Park, Samuel Finlayson, David Sontag, Tyler Murray, Sewon Min, Pradeep Dasigi, Luca Soldaini, Faeze Brahman, Scott Yih, Sherry Wu, Luke Zettlemoyer, Yoon Kim, Hannaneh Hajishirzi, Pang Wei Koh",Main,Accept (spotlight),https://openreview.net/forum?id=97NEP1pyS3,https://openreview.net/pdf?id=97NEP1pyS3
6454,Method,"Supervise Less, See More: Training-free Nuclear Instance Segmentation with Prototype-Guided Prompting","Wen Zhang, Qin Ren, Wenjing Liu, Haibin Ling, Chenyu You",Main,Accept (regular),https://openreview.net/forum?id=qYfNhYenuu,https://openreview.net/pdf?id=qYfNhYenuu
6455,Method,Learning Hamiltonian Dynamics at Scale: A Differential-Geometric Approach,"Katharina Friedl, Noémie Jaquier, Mika Liao, Danica Kragic",Main,Accept (regular),https://openreview.net/forum?id=dkcdYllv9f,https://openreview.net/pdf?id=dkcdYllv9f
6456,Method,Incremental Transformer Neural Processes,"Philip Mortimer, Cristiana Diaconu, Tommy Rochussen, Bruno Mlodozeniec, Richard E Turner",Main,Accept (regular),https://openreview.net/forum?id=diRgjfD2vu,https://openreview.net/pdf?id=diRgjfD2vu
6457,Method,MODEL SOUPS NEED ONLY ONE INGREDIENT,"Alireza Abdollahpourrostam, Nikolaos Dimitriadis, Adam Hazimeh, Pascal Frossard",Main,Accept (regular),https://openreview.net/forum?id=wuWRCajFj8,https://openreview.net/pdf?id=wuWRCajFj8
6458,Method,DNACHUNKER: Learnable Tokenization for DNA Language Models,"Taewon Kim, Jihwan Shin, Hyomin Kim, Youngmok Jung, Jonghoon Lee, Won-Chul Lee, Sungsoo Ahn, Insu Han",Main,Accept (regular),https://openreview.net/forum?id=1DxD3SBid1,https://openreview.net/pdf?id=1DxD3SBid1
6459,Method,AI4SLT: Empirical Processes in Lean 4 for Formal Statistical Learning Theory,"Yuanhe Zhang, Jason Lee, Fanghui Liu",Main,Accept (regular),https://openreview.net/forum?id=dfqmQ9WhCP,https://openreview.net/pdf?id=dfqmQ9WhCP
6460,Method,Randomized Feasibility Methods for Constrained Optimization with Adaptive Step Sizes,"Abhishek Chakraborty, Angelia Nedich",Main,Accept (regular),https://openreview.net/forum?id=1BchRVONfp,https://openreview.net/pdf?id=1BchRVONfp
6461,Method,Learning to Search and Searching to Learn for Generalization in Planning,"Michael Aichmüller, Yannik Hesse, Hector Geffner",Main,Accept (regular),https://openreview.net/forum?id=Ck6Ort0wqc,https://openreview.net/pdf?id=Ck6Ort0wqc
6462,Method,Order within Chaos: Capturing Intrinsic Energy Anomalies for AI-Manipulated Image Forgery Localization,"Yiming Wang, Baiqi Wu, Qingming Li, Jiahao Chen, Leqi Zheng, Shouling Ji",Main,Accept (regular),https://openreview.net/forum?id=1BLni5Uxsd,https://openreview.net/pdf?id=1BLni5Uxsd
6463,Method,PEARL: Differentially Private and Entropy-Aware Regulated Language Generation,"Seongho Joo, Hyukhun Koh, Kyomin Jung",Main,Accept (regular),https://openreview.net/forum?id=dSRLxMgwxd,https://openreview.net/pdf?id=dSRLxMgwxd
6464,Method,LipoPU: Pocket-level Prediction of Lipid-Protein Interactions via Positive-Unlabeled Learning,"Yuxing Wang, Wenyi Zhang, Yilong Zou, Jing Huang",Main,Accept (regular),https://openreview.net/forum?id=1AyRuF9ULp,https://openreview.net/pdf?id=1AyRuF9ULp
6465,Method,TACTIC: Task-Aware Sparse Coordination Graphs for Multi-Task Multi-agent Reinforcement Learning,"Kexing Peng, Pengyi Li, tinghuai ma, Jianye Hao",Main,Accept (regular),https://openreview.net/forum?id=1AsU8u2tmC,https://openreview.net/pdf?id=1AsU8u2tmC
6466,Method,Learning Taxonomic Trees with Hierarchical Representation Regularization for Large Multimodal Models,"Hulingxiao He, Zhi Tan, Yuxin Peng",Main,Accept (regular),https://openreview.net/forum?id=19Wap8LePy,https://openreview.net/pdf?id=19Wap8LePy
6467,Method,Structure-Induced Information for Rerooting Levin Tree Search,"Jake Tuero, Michael Buro, Laurent Orseau, Levi Lelis",Main,Accept (regular),https://openreview.net/forum?id=195EfI9ae5,https://openreview.net/pdf?id=195EfI9ae5
6468,Method,Unveiling the Potential of Quantization with MXFP4: Strategies for Quantization Error Reduction,"Jatin Chhugani, Geonhwa Jeong, Bor-Yiing Su, Yunjie Pan, Hanmei Yang, Aayush Ankit, Jiecao Yu, Summer Deng, Yunqing Chen, Nadathur Satish, Changkyu Kim",Main,Accept (regular),https://openreview.net/forum?id=oWvUK1mbYq,https://openreview.net/pdf?id=oWvUK1mbYq
6469,Method,Stochastic Order Learning: An Approach to Rank Estimation Using Noisy Data,"Chaewon Lee, Seon-Ho Lee, Chang-Su Kim",Main,Accept (regular),https://openreview.net/forum?id=Cu2vkJDJLh,https://openreview.net/pdf?id=Cu2vkJDJLh
6470,Method,Spherical Procrustes Alignment for Reliable Medical Audio Diagnosis,"ying wang, Guoheng Huang, Chan-Tong Lam, Xiaochen Yuan",Main,Accept (regular),https://openreview.net/forum?id=czRY4Qj153,https://openreview.net/pdf?id=czRY4Qj153
6471,Method,Efficient Generative Modeling beyond Memoryless Diffusion via Adjoint Schrödinger Bridge Matching,"Jeongwoo Shin, Jinhwan Sul, Joonseok Lee, Jaewoong Choi, Jaemoo Choi",Main,Accept (regular),https://openreview.net/forum?id=16CV9RimWM,https://openreview.net/pdf?id=16CV9RimWM
6472,Method,Float8@2bits: Entropy Coding Enables Data-Free Model Compression,"Patrick Putzky, Martin Genzel, Mattes Mollenhauer, Sebastian Schulze, Thomas Wollmann, Stefan Dietzel",Main,Accept (regular),https://openreview.net/forum?id=15SdFmonYz,https://openreview.net/pdf?id=15SdFmonYz
6473,Method,Geometric Entropy and Retrieval Phase Transitions in Continuous Thermal Dense Associative Memory,"Tatiana Petrova, Evgeny Polyachenko, Radu State",Main,Accept (regular),https://openreview.net/forum?id=P0eayHlqb7,https://openreview.net/pdf?id=P0eayHlqb7
6474,Method,DecoderTCR: Compositional Pretraining and Entropy-Guided Decoding for TCR-pMHC Interactions,"Ben Lai, Melissa Englund, Ramit Bharanikumar, Isabel Nocedal, Ali Davariashtiyani, Jason Perera, Aly Khan",Main,Accept (regular),https://openreview.net/forum?id=yzes8qBM70,https://openreview.net/pdf?id=yzes8qBM70
6475,Method,Hide&Seek: Learning to Explain in an End-to-End Differentiable Network,"Tal Ellinson, Hadi Mohasel Afshar, Sally Cripps",Main,Accept (regular),https://openreview.net/forum?id=clEOesfIql,https://openreview.net/pdf?id=clEOesfIql
6476,Method,Directional Neural Collapse Explains Few-Shot Transfer in Self-Supervised Learning,"Achleshwar Luthra, Yash Salunkhe, Tomer Galanti",Main,Accept (regular),https://openreview.net/forum?id=13rCeoefry,https://openreview.net/pdf?id=13rCeoefry
6477,Method,Learning to Route Languages for Multilingual Policy Optimization,"Geyang Guo, Hiromi Wakaki, Yuki Mitsufuji, Alan Ritter, Wei Xu",Main,Accept (regular),https://openreview.net/forum?id=13lMChKB5u,https://openreview.net/pdf?id=13lMChKB5u
6478,Method,Optimal Anytime Algorithms for Online Convex Optimization with Adversarial Constraints,"Dhruv Sarkar, Abhishek Sinha",Main,Accept (regular),https://openreview.net/forum?id=7FG30Wld9Q,https://openreview.net/pdf?id=7FG30Wld9Q
6479,Method,LUCID: Attention with Preconditioned Representations,"Sai Surya Duvvuri, Nirmal Patel, Nilesh Gupta, Inderjit Dhillon",Main,Accept (regular),https://openreview.net/forum?id=10ePjaPxvc,https://openreview.net/pdf?id=10ePjaPxvc
6480,Method,GeoPT: Scaling Physics Simulation via Lifted Geometric Pre-Training,"Haixu Wu, Minghao Guo, Zongyi Li, Zhiyang Dou, Mingsheng Long, Kaiming He, Wojciech Matusik",Main,Accept (regular),https://openreview.net/forum?id=cVO0eX8vLQ,https://openreview.net/pdf?id=cVO0eX8vLQ
6481,Method,VENOMREC: Cross-Modal Interactive Poisoning for Targeted Promotion in Multimodal LLM Recommender Systems,"Guowei Guan, Yurong Hao, Jiaming Zhang, Tiantong Wu, Fuyao Zhang, Tianxiang Chen, Longtao Huang, Cyril Leung, Wei Yang Bryan Lim",Main,Accept (regular),https://openreview.net/forum?id=pKAOO2u6Jj,https://openreview.net/pdf?id=pKAOO2u6Jj
6482,Method,PADD: Path-Aligned Decompression Distillation for Non-Router Teacher to Guide MoE Student Learning,"Xinyue Peng, Yi Qian, Jiaojiao Lin, Wenjian Shao, Yanming Liu",Main,Accept (regular),https://openreview.net/forum?id=vHexbHQZEm,https://openreview.net/pdf?id=vHexbHQZEm
6483,Method,PrivCode++: Latent-Conditioned Differentially Private Code Generation for Comprehensive Guarantees,"Zheng Liu, Chen GONG, Terry Yue Zhuo, Zhou Yang, Kecen Li, Wenlong Meng, Xinwen Hou, Yu Liu, Xiaochen Li",Main,Accept (regular),https://openreview.net/forum?id=DDYr4KXKs1,https://openreview.net/pdf?id=DDYr4KXKs1
6484,Method,Demystifying Mergeability: Interpretable Properties to Predict Model Merging Success,"Luca Zhou, Bo Zhao, Rose Yu, Emanuele Rodolà",Main,Accept (regular),https://openreview.net/forum?id=uFQwehcepH,https://openreview.net/pdf?id=uFQwehcepH
6485,Method,Safe Reinforcement Learning with Preference-based Constraint Inference,"Chenglin Li, Grant Ruan, Hua Geng",Main,Accept (regular),https://openreview.net/forum?id=0yRTf7OtI6,https://openreview.net/pdf?id=0yRTf7OtI6
6486,Method,Disentangling Consensus and Value-Specific Representations for Controllable Pluralistic Value Alignment of LLMs,"JianKui Zhou, Jing Yao, Xiaoyuan Yi, Peng Zhang, Ning Gu, Zhan Hu, Xing Xie, Tun Lu",Main,Accept (regular),https://openreview.net/forum?id=0xiTAhvLj6,https://openreview.net/pdf?id=0xiTAhvLj6
6487,Method,R$^3$L: Reasoning 3D Layouts from Relative Spatial Relations,"Zhifeng Gu, Yuqi Wang, Bing WANG",Main,Accept (regular),https://openreview.net/forum?id=LxqIJW626c,https://openreview.net/pdf?id=LxqIJW626c
6488,Method,Representation Drift Compensation: A Near-Zero Inference Cost Enhancement for LLM Decomposition,"Xinhao Huang, You-Liang Huang, Zeyi Wen",Main,Accept (regular),https://openreview.net/forum?id=cNSHGzvmIT,https://openreview.net/pdf?id=cNSHGzvmIT
6489,Method,CombinationTS: A Modular Framework for Understanding Time-Series Forecasting Models,"Xiaorui Wang, Fanda Fan, Chenxi Wang, Yuxuan Yang, Rui Tang, Kuoyu Gao, simiao pang, Yuanfeng Shang, Liu, Wanling Gao, Lei Wang, Jianfeng Zhan",Main,Accept (regular),https://openreview.net/forum?id=CwHRT46VmC,https://openreview.net/pdf?id=CwHRT46VmC
6490,Method,MetaOthello: A Controlled Study of Multiple World Models in Transformers,"Aviral Chawla, Galen Hall, Juniper Lovato",Main,Accept (regular),https://openreview.net/forum?id=0wPUeZOZ9o,https://openreview.net/pdf?id=0wPUeZOZ9o
6491,Method,VideoSEG-O3: A Multi-turn Reinforcement Learning Framework for Reasoning Video Object Segmentation,"Ming Dai, Sen Yang, Boqiang Duan, Boyuan Tong, Jiedong Zhuang, Wankou Yang, Jingdong Wang",Main,Accept (regular),https://openreview.net/forum?id=0vxkqSOpXU,https://openreview.net/pdf?id=0vxkqSOpXU
6492,Method,TriAttention: Efficient Long Reasoning with Trigonometric KV Compression,"Weian Mao, Xi Lin, Wei Huang, Yuxin Xie, Tianfu Fu, Bohan Zhuang, Song Han, Yukang Chen",Main,Accept (regular),https://openreview.net/forum?id=0tgzJK50Jz,https://openreview.net/pdf?id=0tgzJK50Jz
6493,Method,You Can Learn Tokenization End-to-End with Reinforcement Learning,"Sam Dauncey, Roger Wattenhofer",Main,Accept (regular),https://openreview.net/forum?id=0rXBwsTWDB,https://openreview.net/pdf?id=0rXBwsTWDB
6494,Method,Counterfactual Bootstrap for Robust Meta-Reinforcement Learning,"Ai Bo, Junzhe Zhang, M. Cenk Gursoy",Main,Accept (regular),https://openreview.net/forum?id=c4abksRFwY,https://openreview.net/pdf?id=c4abksRFwY
6495,Method,SPARC: Separating Perception And Reasoning Circuits for Test-time Scaling of VLMs,"Niccolò Avogaro, Nayanika Debnath, Li Mi, Thomas Frick, Junling Wang, Zexue He, Hang Hua, Konrad Schindler, Mattia Rigotti",Main,Accept (regular),https://openreview.net/forum?id=c0lJ3rOBPu,https://openreview.net/pdf?id=c0lJ3rOBPu
6496,Method,PADS-TAL: Padding-Annealed Diffusion Sampling in Text-Aware Latent Space for Robust and Diverse Text-to-Music Generation,"Taekoan Yoo, Wonkyung Jung, Kyunghun Kim, Kyeongbo Kong",Main,Accept (regular),https://openreview.net/forum?id=c0iisI5tJj,https://openreview.net/pdf?id=c0iisI5tJj
6497,Method,ScDiVa: Masked Discrete Diffusion for Joint Modeling of Single-Cell Identity and Expression,"Mingxuan Wang, Gaoyang Jiang, ZiJia Ren, Cheng Chen, Chuangxin Zhao, Lu Shi, Yanbiao Ma",Main,Accept (regular),https://openreview.net/forum?id=Sm7NhztxlA,https://openreview.net/pdf?id=Sm7NhztxlA
6498,Method,SceneDirector: Bridging Explicit Geometry and Generative Priors for Unified Driving Scene Editing,"Yiyuan Liang, Zhiying Yan, Tao Zhang, Shangke Liu, Kai Lin, Xu Zou, Nong Sang, Changxin Gao",Main,Accept (regular),https://openreview.net/forum?id=0dNGyQnDo2,https://openreview.net/pdf?id=0dNGyQnDo2
6499,Method,Learning to Reason for Factuality,"Xilun Chen, Ilia Kulikov, Vincent-Pierre Berges, Barlas Oğuz, Rulin Shao, Gargi Ghosh, Scott Yih",Main,Accept (regular),https://openreview.net/forum?id=byZ7DoyDNd,https://openreview.net/pdf?id=byZ7DoyDNd
6500,Method,"Reason, Then Re-reason: Cross-view Revisiting Improves Spatial Reasoning","Chaofan Ma, Zhenjie Mao, Yuhuan Yang, Fanqin Zeng, Yue Shi, Yingjie Zhou, Xiaofeng Cao, Jiangchao Yao",Main,Accept (regular),https://openreview.net/forum?id=WikPLZyyrT,https://openreview.net/pdf?id=WikPLZyyrT
6501,Method,Sign Lock-In: Randomly Initialized Weight Signs Persist and Bottleneck Sub-Bit Model Compression,"Akira Sakai, Yuma Ichikawa",Main,Accept (regular),https://openreview.net/forum?id=bxVWc9Mzns,https://openreview.net/pdf?id=bxVWc9Mzns
6502,Method,Numina-Lean-Agent: An Open and General Agentic Reasoning System for Formal Mathematics,"Junqi Liu, Zihao Zhou, Zekai Zhu, Marco Dos Santos, Weikun He, jiawei liu, Yunzhou Xie, Junqiao Zhao, Qiufeng Wang, Lihong Zhi, Jia LI, Wenda Li",Main,Accept (regular),https://openreview.net/forum?id=0bTEd4LpQr,https://openreview.net/pdf?id=0bTEd4LpQr
6503,Method,PRISM: Training-Free Video Anomaly Detection via Intrinsic Statistical Modeling,"YUANTONG CHEN, Zhengyan Ding, YanFeng Shang",Main,Accept (regular),https://openreview.net/forum?id=0ZhgSSbA6i,https://openreview.net/pdf?id=0ZhgSSbA6i
6504,Method,"Think in Latent, Explain in Language: Self-Explainable Latent Reasoning","Dayuan Zhao, Shengcao Cao, Yu-Xiong Wang, Liang-Yan Gui",Main,Accept (regular),https://openreview.net/forum?id=bsgrUQ0RIY,https://openreview.net/pdf?id=bsgrUQ0RIY
6505,Method,Training AI Co-Scientists Using Rubric Rewards,"Shashwat Goel, Rishi Hazra, Dulhan Jayalath, Timon Willi, Parag Jain, Shen, Ilias Leontiadis, Francesco Barbieri, Yoram Bachrach, Jonas Geiping, Chenxi Whitehouse",Main,Accept (regular),https://openreview.net/forum?id=bTySLCPXHO,https://openreview.net/pdf?id=bTySLCPXHO
6506,Method,"AudioChat: Unified Audio Storytelling, Editing, and Understanding with Transfusion Forcing","William Chen, Prem Seetharaman, Rithesh Kumar, Oriol Nieto, Shinji Watanabe, Justin Salamon, Zeyu Jin",Main,Accept (regular),https://openreview.net/forum?id=0VXbYwtvR8,https://openreview.net/pdf?id=0VXbYwtvR8
6507,Method,A Geometry-Aware Efficient Algorithm for Compositional Entropic Risk Minimization,"Xiyuan Wei, Linli Zhou, Bokun Wang, Chih-Jen Lin, Tianbao Yang",Main,Accept (regular),https://openreview.net/forum?id=0SGle5hjIf,https://openreview.net/pdf?id=0SGle5hjIf
6508,Method,MAST: Motif-Augmented Diffusion with Search Tree for Spectroscopic Molecular Structure Elucidation,"Chenghao Jia, Mengdi Liu, Hong Chang, Shiguang Shan, Xilin Chen",Main,Accept (regular),https://openreview.net/forum?id=IVbMO5hnyv,https://openreview.net/pdf?id=IVbMO5hnyv
6509,Method,Exposing Vulnerabilities in Explanation for Time Series Classifiers via Dual-Target Attacks,"Bohan Wang, Zewen Liu, Lu Lin, Hui Liu, Li Xiong, Ming Jin, Wei Jin",Main,Accept (regular),https://openreview.net/forum?id=0RnIc7RUiT,https://openreview.net/pdf?id=0RnIc7RUiT
6510,Method,FedReLa: Imbalanced Federated Learning via Re-Labeling,"Guangzheng Hu, Patricia Menendez Galvan, Feng Liu, Mingming Gong, Guanghui Wang, Liuhua Peng",Main,Accept (regular),https://openreview.net/forum?id=sEPES6oimF,https://openreview.net/pdf?id=sEPES6oimF
