No,Type,Title,Authors,Volume,DOI,Paper_Link
1071,Method,PatchCLE: Breaking the Linear Representation Bottleneck in Time Series Forecasting via Soft Contrastive Learning,"MengSen Wu, Haochen Shi, Shengdong Du, Jie Hu, Yan Yang, Junbo Zhang, Tianrui Li",10.1145/3770855,10.1145/3770855.3818023,https://doi.org/10.1145/3770855.3818023
1072,Method,Attention Heads Hold the Key to Understanding Safety Mechanisms in Large Language Models,"Shiji Yang, Congyao Mei, Haodong Zou, Jie Chen, Shu Zhao",10.1145/3770855,10.1145/3770855.3818024,https://doi.org/10.1145/3770855.3818024
1073,Method,MAR: Metacognitive Agentic Reasoning for Multimodal Fake News Detection,"Wenyu Chen, Hengbing Dong, Junhao Wa, Ping Wei, Sixing Wu, Wei Zhou",10.1145/3770855,10.1145/3770855.3818025,https://doi.org/10.1145/3770855.3818025
1074,Method,Bridging Front-Door Adjustment and Information Bottleneck for Identifiable Causal Representations,"Jue Li, Yuhua Qian, Jieting Wang, Saixiong Liu, Honghong Cheng",10.1145/3770855,10.1145/3770855.3818026,https://doi.org/10.1145/3770855.3818026
1075,Method,DREAM: LLM-based Dynamic Role-playing via Event-Aware Memory Graph,"Zhihao Xiao, Mengting Li, Xintao Wang, Linfeng Li, Limin Shui, Mengqi Ji, Borui Cai",10.1145/3770855,10.1145/3770855.3818027,https://doi.org/10.1145/3770855.3818027
1076,Method,DICE: Dynamic In-Context Example Selection in LLM Agents via Efficient Knowledge Transfer,"Ruoyu Wang, Junda Wu, Yu Xia, Tong Yu, Ryan A. Rossi, Julian McAuley, Lina Yao",10.1145/3770855,10.1145/3770855.3818028,https://doi.org/10.1145/3770855.3818028
1077,Method,Mapping LLM Capability Frontiers via Formalized and Calibrated Probes,"Tianxi Gao, Yufan Cai, Yusi Yuan, Jin Song Dong",10.1145/3770855,10.1145/3770855.3818029,https://doi.org/10.1145/3770855.3818029
1078,Method,StablePFN: Stable Prediction with Causal-Aware Tabular Foundation Model,"Zhengkang Guan, Yikang Chen, Haoyuan Qian, Kairong Han, Peng Cui, Fei Wu, Kun Kuang",10.1145/3770855,10.1145/3770855.3818030,https://doi.org/10.1145/3770855.3818030
1079,Method,Take a Further Step Beyond Data Augmentation: Augmented Knowledge Purification for Federated Recommendation,"Yijing Shan, Haozhao Wang, Yichen Li, Linfei Ji, Wenchao Xu, Cheng Wang, Zehua Lyu, Rui Zhang, Ruixuan Li",10.1145/3770855,10.1145/3770855.3818031,https://doi.org/10.1145/3770855.3818031
1080,Method,MEMTS: Internalizing Domain Knowledge via Parameterized Memory for Retrieval-Free Domain Adaptation of Time Series Foundation Models,"Xiaoyun Yu, Li Fan, Xiangfei Qiu, Nanqing Dong, Yonggui Huang, Honggang Qi, Geguang Pu, Wanli Ouyang, Xi Chen, Jilin Hu",10.1145/3770855,10.1145/3770855.3818032,https://doi.org/10.1145/3770855.3818032
1081,Method,A Physics-Aware Framework for Short-Term GPU Power Forecasting of AI Data Centers,"Mohammad AlShaikh Saleh, Sanjay Chawla, Sertac Bayhan, Haitham Abu-Rub, Ali Ghrayeb",10.1145/3770855,10.1145/3770855.3818033,https://doi.org/10.1145/3770855.3818033
1082,Method,LatentFlow: Discovering Latent Continuous Dynamics across Channels for Multivariate Time Series Anomaly Detection,"Lijun Sun, Shuai Zhang, Xin Xue, Lanhao Li, Haoyi Zhou, Jianxin Li",10.1145/3770855,10.1145/3770855.3818034,https://doi.org/10.1145/3770855.3818034
1083,Method,CBEGRec: Learning Path Recommendation via Concept Bundling and Exercise Generation,"Haotian Zhang, Jinze Wu, Qi Liu, Rui Lv, Liang Ding, Zhenya Huang, Jing Sha, Shijin Wang",10.1145/3770855,10.1145/3770855.3818035,https://doi.org/10.1145/3770855.3818035
1084,Method,One For All: Achieving Adaptive Graph Neural Networks via Mixture of Message Passing,"Zhaojun Luo, Jintang Li, Yuchang Zhu, Yun Fu, Liang Chen, Zibin Zheng",10.1145/3770855,10.1145/3770855.3818036,https://doi.org/10.1145/3770855.3818036
1085,Method,Rewarding Engagement and Personalization in Popularity-Based Rankings Amplifies Extremism and Polarization,"Jacopo D'Ignazi, Emma Fraxanet, Andreas Kaltenbrunner, Gaël Le Mens, Fabrizio Germano, Vicenç Gómez",10.1145/3770855,10.1145/3770855.3818037,https://doi.org/10.1145/3770855.3818037
1086,Method,Certified Signed Graph Unlearning,"Junpeng Zhao, Lin Li, Yu Yang, Kaixi Hu, Kaize Shi, Jingling Yuan, Guandong Xu",10.1145/3770855,10.1145/3770855.3818038,https://doi.org/10.1145/3770855.3818038
1087,Method,Orchestrating Reasoning and Reaction: An Asynchronous Hierarchical Framework for LLM-driven Traffic Signal Control,"Fansheng Sun, Jiyu Wang, Zhidan Liu",10.1145/3770855,10.1145/3770855.3818039,https://doi.org/10.1145/3770855.3818039
1088,Method,Trajectory-Aware Clinical Risk Prediction via Severity-Grounded Knowledge Graphs and Retrieval-Augmented Generation,"Kyunghoon Jeon, Youmin Ko, Woohwan Jung, Hyunjoon Kim",10.1145/3770855,10.1145/3770855.3818040,https://doi.org/10.1145/3770855.3818040
1089,Method,Influence-Aware Dynamic Graph Learning for Popularity Prediction,"Yumeng Zhou, Mingzhe Liu, Leilei Sun, Xuejie Xu, Liangzhe Han, Tongyu Zhu",10.1145/3770855,10.1145/3770855.3818041,https://doi.org/10.1145/3770855.3818041
1090,Method,SIMS: Scale-Invariant Merit-Function-Based Scalarization for Multi-Task Learning,"Zebin Chen, Fei Xing, Yang Chen, Hua Liu, Andy H.F. Chow, Yuhua Qian, Yu Zhang",10.1145/3770855,10.1145/3770855.3818042,https://doi.org/10.1145/3770855.3818042
1091,Method,MCoRe: Multi-Entry Complementary Retrieval with Reflection-Guided Iteration for Multi-Hop QA,"Juxiang Zeng, Zhuohui Gao, Zhe Hou, Pinghui Wang, Guangmingzi Yang, Zehua Lei, Tao Duan, Jing Tao",10.1145/3770855,10.1145/3770855.3818043,https://doi.org/10.1145/3770855.3818043
1092,Method,LEFT: Learnable Fusion of Tri-view Tokens for Unsupervised Time Series Anomaly Detection,"Dezheng Wang, Tong Chen, Guansong Pang, Congyan Chen, Shihua Li, Hongzhi Yin",10.1145/3770855,10.1145/3770855.3818044,https://doi.org/10.1145/3770855.3818044
1093,Method,Unifying Behavior Modeling and Semantic Generation for Generative Recommendation,"Binquan Wu, Xinbo Chen, Yicheng Luo, Yuhao Ke, Jingye Li, Kun Zeng, Qianli Ma",10.1145/3770855,10.1145/3770855.3818045,https://doi.org/10.1145/3770855.3818045
1094,Method,Continuous Causal Component and Structure Discovery from Time Series,"Dezhi Yang, Jun Wang, Carlotta Domeniconi, Dong Wu, Dong Zhang, Jinglin Zhang, Guoxian Yu",10.1145/3770855,10.1145/3770855.3818046,https://doi.org/10.1145/3770855.3818046
1095,Method,HyRES: Measuring Node Influence via Hyperspherical Representation Equilibrium Shift,"Yantuan Xian, Chunping Li, Hongbin Wang, Ran Song, Yan Xiang, Yuxin Huang, Zhengtao Yu",10.1145/3770855,10.1145/3770855.3818047,https://doi.org/10.1145/3770855.3818047
1096,Method,L asso : Accurate and Efficient Detection of Long-Lived Sparse Items in High-Speed Data Streams,"Weihe Li, Jiawei Huang, Zhaoyi Li, Tianyue Chu, Qichen Su, Jianxin Wang",10.1145/3770855,10.1145/3770855.3818048,https://doi.org/10.1145/3770855.3818048
1097,Method,"Expand More, Shrink Less: Shaping Effective-Rank Dynamics for Dense Scaling in Recommendation","Guoming Li, Shangyu Zhang, Junwei Pan, Wentao Ning, Jin Chen, Gengsheng Xue, Chao Zhou, Shudong Huang, Haijie Gu, Menglin Yang",10.1145/3770855,10.1145/3770855.3818049,https://doi.org/10.1145/3770855.3818049
1098,Method,Causal-DFM: Diffusion-Based Causal-Invariant Dynamic Factor Model for Stock Return Prediction,"Zihao Yin, Yihan He, Xinghan Qin, Jia Ren, Saiji Fu, Xiaokang Wang",10.1145/3770855,10.1145/3770855.3818050,https://doi.org/10.1145/3770855.3818050
1099,Method,Graph Adversarial Defense with Virtual Spectral Anchor Injection,"Xiangchao Wen, Zhen Liu, Yunfei Liu",10.1145/3770855,10.1145/3770855.3818051,https://doi.org/10.1145/3770855.3818051
1100,Method,APAO: Bridging the Training-Inference Gap in Generative Recommendation via Adaptive Prefix-Aware Optimization,"Yuanqing Yu, Yifan Wang, Weizhi Ma, Zhiqiang Guo, Min Zhang",10.1145/3770855,10.1145/3770855.3818052,https://doi.org/10.1145/3770855.3818052
1101,Method,Training Dense Retrievers with Multiple Positive Passages,"Benben Wang, Minghao Tang, Hengran Zhang, Jiafeng Guo, Keping Bi",10.1145/3770855,10.1145/3770855.3818053,https://doi.org/10.1145/3770855.3818053
1102,Method,HRKT: Hierarchical Recurrent Knowledge Tracing for Efficient Transformer-Based Long-Sequence Modeling,"Ju-Yeong Park, Tae-Gwon Lee, Ji-Hoon Bae",10.1145/3770855,10.1145/3770855.3818054,https://doi.org/10.1145/3770855.3818054
1103,Method,SPOT: Span-level Pause-of-Thought for Efficient and Interpretable Latent Reasoning in Large Language Models,"Yunlong Chu, Minglai Shao, Yuhang Liu, Bing Hao, Yumeng Lin, Jialu Wang, Ruijie Wang",10.1145/3770855,10.1145/3770855.3818055,https://doi.org/10.1145/3770855.3818055
1104,Method,RouteGoT: Node-Adaptive Routing for Cost-Efficient Graph of Thoughts Reasoning,"Yuhang Liu, Ruijie Wang, Yunlong Chu, Bing Hao, Yumeng Lin, Shengzhong Liu, Minglai Shao",10.1145/3770855,10.1145/3770855.3818056,https://doi.org/10.1145/3770855.3818056
1105,Method,PROBE: Dense Process Rewards with Observation Evidence for Tool-Augmented Visual Reasoning,"Zongsheng Cao, Anran Liu, Jun Xie, Feng Chen, Lang Chen, Zigan Wang",10.1145/3770855,10.1145/3770855.3818057,https://doi.org/10.1145/3770855.3818057
1106,Method,AgentsKG: A Hierarchical Multi-Agent Framework for Open-Domain Knowledge Graph Construction,"Shilong Liu, Yongqiang Liu, Jiye Liu, Xuan Guo, Tianpeng Li, Qiyao Peng, Wenjun Wang",10.1145/3770855,10.1145/3770855.3818058,https://doi.org/10.1145/3770855.3818058
1107,Method,Latent Causal Flow: Continuous Backdoor Adjustment for Time Series Generation,"Changchen Song, Peng Chen, Yang Shu",10.1145/3770855,10.1145/3770855.3818059,https://doi.org/10.1145/3770855.3818059
1108,Method,MGTA: Multi-scale Graph Tokens Alignment for CTR Prediction via Pre-trained Language Models,"Zhongzhen Wu, Yating Ren, Shuochen Li, Huobin Tan",10.1145/3770855,10.1145/3770855.3818060,https://doi.org/10.1145/3770855.3818060
1109,Method,Temporal Graph Prototype-conditioned Conformal Prediction for Fraud Detection,"Xudong Chen, Shengbo Gong, Lu Cheng, Wei Jin",10.1145/3770855,10.1145/3770855.3818061,https://doi.org/10.1145/3770855.3818061
1110,Method,TimeRadar: A Domain-Rotatable Foundation Model for Time Series Anomaly Detection,"Hui He, Hezhe Qiao, Yutong Chen, Kun Yi, Guansong Pang",10.1145/3770855,10.1145/3770855.3818062,https://doi.org/10.1145/3770855.3818062
1111,Method,Low-Rank Prior-Induced Consistency Flow Matching for Efficient Traffic Imputation,"Xiaowei Mao, Tingrui Wu, Yawen Yang, Shengnan Guo, Yan Lin, Shilong Zhao, Haochen Lv, Youfang Lin, Huaiyu Wan",10.1145/3770855,10.1145/3770855.3818063,https://doi.org/10.1145/3770855.3818063
1112,Method,BRIDGE: Block-Wise Speculative Coordination for Cloud-Edge Retrieval-Augmented Generation,"Yuting Li, Shaoyuan Huang, Xiangqi Liu, Yunfeng Zhao, Xiaofei Wang",10.1145/3770855,10.1145/3770855.3818064,https://doi.org/10.1145/3770855.3818064
1113,Method,RaceMED: A Race-Aware Approach to Accurate and Fair Medication Recommendation,"Hojung Shin, Taeri Kim, Jebum Choi, Hyunjoon Kim, Sang-Wook Kim",10.1145/3770855,10.1145/3770855.3818065,https://doi.org/10.1145/3770855.3818065
1114,Method,Beyond Linear Dynamics: Neural Bilinear Dynamical Models for Time Series Forecasting,"Mengzhou Gao, Huangqian Yu, Pengfei Jiao",10.1145/3770855,10.1145/3770855.3818066,https://doi.org/10.1145/3770855.3818066
1115,Method,SCOPE: Cost-Efficient Model Selection for Compound AI Systems under Quality Constraints,"Yiqian Huang, Shiqi Zhang, Tianyuan Jin, Xiaokui Xiao",10.1145/3770855,10.1145/3770855.3818067,https://doi.org/10.1145/3770855.3818067
1116,Method,Multi-Agent Collaborative Reasoning with Tool-Augmented Evidence for Urban Region Profiling,"Xixuan Hao, Yutian Jiang, Jiabo Liu, Yihang Yang, Guangyin Jin, Song Gao, Yuxuan Liang",10.1145/3770855,10.1145/3770855.3818068,https://doi.org/10.1145/3770855.3818068
1117,Method,OTPCL: Optimal Transport Driven Pseudo-Labeling with Contrastive Learning for Social Bot Detection,"Ruixuan Xu, Mengting Hu, Xinqi Yang, Ming Jiang, Zhunheng Wang, Hang Gao, Renhong Cheng",10.1145/3770855,10.1145/3770855.3818069,https://doi.org/10.1145/3770855.3818069
1118,Method,GLaVis: Generative Latent Visual Queries for Multimodal Conversational Recommender Systems with MLLMs,"Ting Yang, Li Chen, Yuhan Zhao",10.1145/3770855,10.1145/3770855.3818070,https://doi.org/10.1145/3770855.3818070
1119,Method,"Local Rules, Global Efficiency: Emergent Coordination on Large-Scale Road Networks",Zhenhui Jessie Li,10.1145/3770855,10.1145/3770855.3818071,https://doi.org/10.1145/3770855.3818071
1120,Method,TTMC: Brain-Inspired Test-Time Memory Calibration with Orthogonal Projection for Online Continual Learning,"Yuyang Han, Ziyu Li, Diwei Su, Shihao Zhang, Qing Li, Zhiying Long, Xia Wu",10.1145/3770855,10.1145/3770855.3818072,https://doi.org/10.1145/3770855.3818072
1121,Method,Federated Nonlinear Causal Discovery via Divide-and-Conquer Learning,"Xianjie Guo, Shuai Yang, Lin Ma, Xi Cheng, Jie Fu, Han Yu",10.1145/3770855,10.1145/3770855.3818073,https://doi.org/10.1145/3770855.3818073
1122,Method,MemGraphRAG: Memory-based Multi-Agent System for Graph Retrieval-Augmented Generation,"Chuanjie Wu, Zhishang Xiang, Yunbo Tang, Zerui Chen, Qinggang Zhang, Jinsong Su",10.1145/3770855,10.1145/3770855.3818074,https://doi.org/10.1145/3770855.3818074
1123,Method,APEX-SQL: Talking to the data via Agentic Exploration for Text-to-SQL,"Bowen Cao, Weibin Liao, Yushi Sun, Dong Fang, Haitao Li, Wai Lam",10.1145/3770855,10.1145/3770855.3818075,https://doi.org/10.1145/3770855.3818075
1124,Method,Agentic LLMs for Social Network Generation using Explainable Adversarial Re-prompting,"Haorui Yan, Lixing Chen, Bo Zhang, Hongfu Liu, Hao Peng, Shenghong Li, Yang Bai, Zhe Qu",10.1145/3770855,10.1145/3770855.3818076,https://doi.org/10.1145/3770855.3818076
1125,Method,MLaGA: Multimodal Large Language and Graph Assistant,"Dongzhe Fan, Jiajin Liu, Yi Fang, Djellel Difallah, Qiaoyu Tan",10.1145/3770855,10.1145/3770855.3818077,https://doi.org/10.1145/3770855.3818077
1126,Method,AnchorSteer: Self-Discovered Concept Injection for Structure-Preserving Music Editing,"Chih-Heng Chang, Keng-Seng Ho, Chih-Yu Tsai, Kuan-Lin Chen, Yi-Hsuan Yang, Jian-Jiun Ding",10.1145/3770855,10.1145/3770855.3818078,https://doi.org/10.1145/3770855.3818078
1127,Method,SL-BiLEM: Structured Learnable Behavior-in-the-Loop Epidemic Modeling for Forecasting and Policy Evaluation,"Haochun Wang, Sendong Zhao, Jingbo Wang, Yanrui Du, Ting Liu, Bing Qin",10.1145/3770855,10.1145/3770855.3818079,https://doi.org/10.1145/3770855.3818079
1128,Method,ResDIF: A Residual Disentanglement Framework for Interpretable Financial Time Series Forecasting via Spectrally-Enhanced Temporal Encoding,"Chengwei Fu, Gang Xiao, Yuchao Zhang, Yuhang Sun, Jiange Li, Yue Deng",10.1145/3770855,10.1145/3770855.3818080,https://doi.org/10.1145/3770855.3818080
1129,Method,ANCHOR: Taming Entropy Dynamics for Stable and Efficient Reasoning of Large Language Models,"Cong Qin, Jiaye Lin, Xiaoliang Fu, Yangyi Fang, Chaowen Hu, Huanyao Zhang, Yifu Guo, Zheyuan Gu, Kaitong Qin, Jiawen Kang, Deyang Ding, Peilin Zhao",10.1145/3770855,10.1145/3770855.3818081,https://doi.org/10.1145/3770855.3818081
1130,Method,Never Skip a Batch: Dense Learning of Temporal GNNs via Adaptive Pseudo-Supervision,"Alexander Panyshev, Dmitry Vinichenko, Oleg Travkin, Roman Alferov, Alexey Zaytsev",10.1145/3770855,10.1145/3770855.3818082,https://doi.org/10.1145/3770855.3818082
1131,Method,Aquavit: Ascending Quantization for Communication-Efficient Vast-Scale Distributed Training,"Hong Huang, Jiaxun Ye, Jinhai Yang, Wenjiao Feng, Zonghang Li, Ning Chen",10.1145/3770855,10.1145/3770855.3818083,https://doi.org/10.1145/3770855.3818083
1132,Method,Outsmarting the Chameleon: Counterfactual Decoupling for Tactical OOD Shifts in Live Streaming Risk Assessment,"Yiran Qiao, Jing Chen, Jiaqi Xu, Yang Liu, Qiwei Zhong, Xiang Ao",10.1145/3770855,10.1145/3770855.3818084,https://doi.org/10.1145/3770855.3818084
1133,Method,Edge-Induced Subgraph Representation Learning,"Seungryeol Baek, Hogun Park",10.1145/3770855,10.1145/3770855.3818085,https://doi.org/10.1145/3770855.3818085
1134,Method,Online Learning to Rank under Corruption: A Robust Cascading Bandits Approach,"Fatemeh Ghaffari, Siddarth Sitaraman, Xutong Liu, Xuchuang Wang, Mohammad Hajiesmaili",10.1145/3770855,10.1145/3770855.3818086,https://doi.org/10.1145/3770855.3818086
1135,Method,Expectations vs. Realities: The Cost of MSE-Optimal Forecasting Under Conditional Uncertainty,"Riku Green, Zahraa S. Abdallah, Telmo M Silva Filho",10.1145/3770855,10.1145/3770855.3818087,https://doi.org/10.1145/3770855.3818087
1136,Method,Decomposing Predictive Roles of Semantic and Collaborative Information for Sequential Recommendation,"Jiangnan Xia, Yu Yang, Xiang Wang, Ninghao Liu",10.1145/3770855,10.1145/3770855.3818088,https://doi.org/10.1145/3770855.3818088
1137,Method,Concept-Residual Representation Expansion for Robustness to Spurious Correlations,"Eric Xie, Guangzhi Xiong, Wenqian Ye, Aidong Zhang",10.1145/3770855,10.1145/3770855.3818089,https://doi.org/10.1145/3770855.3818089
1138,Method,Combating Web-Based E-Commerce Fraud Syndicates: Fairness-Aware Hypergraph Contrastive Fraud Detection with Multi-Dimensional Reinforcement Rewards,"Nana Zhang, Xunxin Liu, Kun Zhu",10.1145/3770855,10.1145/3770855.3818200,https://doi.org/10.1145/3770855.3818200
1139,Method,Efficient Test-Time Scaling for LLM-based Time Series Forecasting,"Xuan-May Le, Minh-Tuan Tran, Ling Luo, Uwe Aickelin, Dinh Phung, Trung Le",10.1145/3770855,10.1145/3770855.3818201,https://doi.org/10.1145/3770855.3818201
1140,Method,LatentCRS: A Variational EM Framework for Bridging Semantics and Behavior in LLM-based Conversational Recommendation,"Guanrong Li, Kuo Tian, Jinnan Qi, Qinghan Fu, Zhen Wu, Rui Xia, Xinyu Dai",10.1145/3770855,10.1145/3770855.3818202,https://doi.org/10.1145/3770855.3818202
1141,Method,DA 2 -Unlearn: Dual-Adaptive Forget-Repair-Based Recommendation Unlearning,"Haocheng Dou, Tao Lian, Xuemeng Song, Pengjie Ren",10.1145/3770855,10.1145/3770855.3818203,https://doi.org/10.1145/3770855.3818203
1142,Method,Your UnEmbedding Matrix is Secretly a Feature Lens for Text Embeddings,"Songhao Wu, Zhongxin Chen, Yuxuan Liu, Heng Cui, Cong Li, Rui Yan",10.1145/3770855,10.1145/3770855.3818204,https://doi.org/10.1145/3770855.3818204
1143,Method,The Price of Fairness in Active Learning: Fundamental Limits and Optimal Label Acquisition,"Chang Lu, Yizheng Zhao",10.1145/3770855,10.1145/3770855.3818205,https://doi.org/10.1145/3770855.3818205
1144,Method,Hierarchical Residual Policy Optimization for Generative Recommendations,"Kaifeng Guo, Yiming Yang, Jingtong Gao, Guolei Zeng, Fukang Yang, Yukang Liang, Peng Jiang, Qingpeng Cai, Xiangyu Zhao",10.1145/3770855,10.1145/3770855.3818206,https://doi.org/10.1145/3770855.3818206
1145,Method,Low-Rank Spectral Flow Matching for Human Trajectory Prediction,"Chaojin Mao, Jia Hu, Geyong Min",10.1145/3770855,10.1145/3770855.3818207,https://doi.org/10.1145/3770855.3818207
1146,Method,Purify and Generalize: Efficient Dual-End Adapters for Sequential Recommendation,"Juntao Hu, Wei Zhou, Huayi Shen, Junhao Wen, Hongyu Zhang",10.1145/3770855,10.1145/3770855.3818208,https://doi.org/10.1145/3770855.3818208
1147,Method,SD-DVQ: Semantic-Driven Data Visualization Query Generation from Speech Queries,"Haodi Zhang, Xiaohui Tang, Yuanfeng Song",10.1145/3770855,10.1145/3770855.3818209,https://doi.org/10.1145/3770855.3818209
1148,Method,Integrated Learnware Identification and Reuse via Reusability-Aware Metric Learning,"Hai-Tian Liu, Peng Tan, Jian-Dong Liu, Zhi-Hao Tan, Zhi-Hua Zhou",10.1145/3770855,10.1145/3770855.3818210,https://doi.org/10.1145/3770855.3818210
1149,Method,From Latent to Observable Position-Based Click Models in Carousel Interfaces,"Santiago de Leon-Martinez, Robert Moro, Branislav Kveton, Maria Bielikova",10.1145/3770855,10.1145/3770855.3818211,https://doi.org/10.1145/3770855.3818211
1150,Method,AdKDD 2026,"Abraham Bagherjeiran, Nemanja Djuric, Kuang-chih Lee, Vladan Radosavljevic, Suju Rajan",10.1145/3770855,10.1145/3770855.3818250,https://doi.org/10.1145/3770855.3818250
1151,Method,The 5th Workshop on AI Agent for Information Retrieval: Generating and Ranking,"Qingsong Wen, Prakhar Mehrotra, Yongfeng Zhang, Zhiwei Liu, Julian McAuley, Hua Wei, Linsey Pang, Jialie Shen, Wei Liu, Philip S. Yu",10.1145/3770855,10.1145/3770855.3818251,https://doi.org/10.1145/3770855.3818251
1152,Method,The 7th International Workshop on Talent and Management Computing (TMC 2026),"Hengshu Zhu, Yong Ge, Hui Xiong, Ee-Peng Lim",10.1145/3770855,10.1145/3770855.3818252,https://doi.org/10.1145/3770855.3818252
1153,Method,The Second Workshop on SciSoc Agents &amp; LLMs: Agentic AI for Scientific and Societal Advances,"Jiayuan Ding, Wei Jin, Carl Yang, Yixin Wang, Chanyoung Park, Xiangliang Zhang, Jimeng Sun, Danai Koutra, B. Aditya Prakash, Yan Liu",10.1145/3770855,10.1145/3770855.3818253,https://doi.org/10.1145/3770855.3818253
1154,Method,The 15th International Workshop on Urban Computing,"Sijie Ruan, Yu Zheng, Yuxuan Liang, Chuishi Meng, Yanhua Li, Jieping Ye, Philip S. Yu",10.1145/3770855,10.1145/3770855.3818254,https://doi.org/10.1145/3770855.3818254
1155,Method,25th International Workshop on Data Mining in Bioinformatics (BIOKDD 2026),"Zongliang Yue, Truong-Son Hy, Da Yan, Mohammed J. Zaki, Jake Y. Chen",10.1145/3770855,10.1145/3770855.3818255,https://doi.org/10.1145/3770855.3818255
1156,Method,KDD 9th Workshop on Machine Learning in Finance,"Saurabh Nagrecha, Eren Kurshan, Nitesh Chawla, Senthil Kumar, Isha Chaturvedi, Daksha Yadav, Jose A Rodriguez-Serrano",10.1145/3770855,10.1145/3770855.3818256,https://doi.org/10.1145/3770855.3818256
1157,Method,1st Workshop on AI for Fraud and Abuse,"Saurabh Nagrecha, Leman Akoglu, Cristián Bravo, Dhagash Mehta, Shalini Ghosh, Panos Ipeirotis, Holly Ferguson, Lavanya Basavaraju",10.1145/3770855,10.1145/3770855.3818257,https://doi.org/10.1145/3770855.3818257
1158,Method,PILA'26: Personal Intelligence in Agentic AI Era,"Xiaoyan Zhao, Yang Zhang, Moxin Li, Chongming Gao, Pengyang Shao, Wenjie Wang, Hong Cheng, Fuli Feng, Yongfeng Zhang, Yang Song",10.1145/3770855,10.1145/3770855.3818258,https://doi.org/10.1145/3770855.3818258
1159,Method,The 5th Workshop on Ethical Artificial Intelligence: Methods and Applications (EAI),"Chen Zhao, Feng Chen, Xintao Wu, Haifeng Chen",10.1145/3770855,10.1145/3770855.3818259,https://doi.org/10.1145/3770855.3818259
1160,Method,The 5th Workshop on Uncertainty Reasoning and Quantification in Decision Making (UDM),"Xujiang Zhao, Chen Zhao, Feng Chen, Jin-Hee Cho, Hua Wei, Haifeng Chen",10.1145/3770855,10.1145/3770855.3818260,https://doi.org/10.1145/3770855.3818260
1161,Method,5th Workshop on End-End Customer Journey Optimization,Mert Bay,10.1145/3770855,10.1145/3770855.3818261,https://doi.org/10.1145/3770855.3818261
1162,Method,RespMultimodal 2026: Responsible Multimodal Foundation Models for Knowledge Discovery,"Seungbae Kim, Jinyoung Han, S. Shyam Sundar, Wei Wang, Haewoon Kwak, Jisun An, Sungeun Hong, YunSeok Choi, Soyoung Park, Seunghyun Lee",10.1145/3770855,10.1145/3770855.3818262,https://doi.org/10.1145/3770855.3818262
1163,Method,epiDAMIK 2026: Workshop on Data-driven Decision Making for Public and Population Health,"Alexander Rodríguez, Bijaya Adhikari, Ajitesh Srivastava, Kai Wang, Marie-Laure Charpignon, Serina Chang, Jiaming Cui, Wei Jin, Ananya Joshi, Anil Vullikanti, B. Aditya Prakash",10.1145/3770855,10.1145/3770855.3818263,https://doi.org/10.1145/3770855.3818263
1164,Method,The 12th Mining and Learning from Time Series (MILETS),"Qingsong Wen, Yuxuan Liang, Chang Xu, Sanjay Purushotham, Dongjin Song, Stefan Zohren, Jingchao Ni, Yuriy Nevmyvaka, Xiaoli Li",10.1145/3770855,10.1145/3770855.3818264,https://doi.org/10.1145/3770855.3818264
1165,Method,The 1st International Workshop on AI Data Scientist,"Hao Liu, Marinka Zitnik, Yong Li, Jindong Han, Xia Hu, Xing Xie",10.1145/3770855,10.1145/3770855.3818265,https://doi.org/10.1145/3770855.3818265
1166,Method,Enterprise AI Agents: From Prototypes to Production,"Min Du, Anbang Xu, Jasmine Jaksic, Xinyun Chen, Yufan Guo, Tao Yu, May Wang",10.1145/3770855,10.1145/3770855.3818266,https://doi.org/10.1145/3770855.3818266
1167,Method,FLEDA: Forecasting-Based Data Partition Placement for Efficient Deep Learning Recommendation Model Training,"Yuchen Yang, Teng Yin, Yang Guo, Qingheng Gao, Jixi Shan, Hang Cheng, Xiuqi Huang, Jun Song, Rui Shi, Wei Chen",10.1145/3770855,10.1145/3770855.3818410,https://doi.org/10.1145/3770855.3818410
1168,Method,FOUNDv2: Learning Unified User Quantized Tokenizers for User Representation,"Chuan He, Yang Chen, Bin Dou, Wuliang Huang, Baokun Wang, Yongchao Liu, Xing Fu, Yu Cheng, Chuntao Hong, Weiqiang Wang, Zhongle Xie, Jiajun Zheng, Xin-Wei Yao",10.1145/3770855,10.1145/3770855.3818413,https://doi.org/10.1145/3770855.3818413
1169,Method,From Bootstrapping to Sequence Modeling: A Unified Generative Framework for Personalized Landing-Page Modeling,"Fan Li, Chang Meng, Jiaqi Fu, Shuchang Liu, Tianke Zhang, Xueliang Wang, Xiaoqiang Feng, Yongqi Liu, Kaiqiao Zhan",10.1145/3770855,10.1145/3770855.3818417,https://doi.org/10.1145/3770855.3818417
