No,Type,Title,Authors,Track,DOI,Paper_Link,PDF_Link
463,Method,Semantic Prior-Guided Dual Decoder For Long-Tailed Human-Object Interaction Detection,"Lee, Jeongae; Nang, Jongho",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_17,https://doi.org/10.1007/978-3-032-31933-3_17,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_17
464,Method,A Collimator-Based Calibration Method For Generic Camera Models,"Liang, Shunkun; Sun, Pengju; Guan, Banglei; Liu , Zibin ; Shang, Yang; Li, Zhang; Liu, Xiaolin; Yu, Qifeng",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_19,https://doi.org/10.1007/978-3-032-31933-3_19,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_19
465,Method,Pain In 3D: Controllable Generation Of Synthetic Faces For Automated Pain Assessment,"Lin, Xin lei; Mehraban, Soroush; Moturu, Abhishek; Taati, Babak",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_22,https://doi.org/10.1007/978-3-032-31933-3_22,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_22
466,Method,Optnet: Ordering Point Transformer Network For Post-Disaster 3D Semantic Segmentation,"Le, Nhut; Karimi, Ehsan; Rahnemoonfar, Maryam",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_23,https://doi.org/10.1007/978-3-032-31933-3_23,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_23
467,Method,Structuring The Unstructured: A Zero-Shot Approach To Video Chaptering And Title Generation,"Thakur , Nupur; Paul, Riti; Li, Baoxin",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_28,https://doi.org/10.1007/978-3-032-31933-3_28,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_28
468,Method,Mambabev: An Bev-Based 3D Detection Model With Mamba2,"You, Zihan; Wang, Ni; Wang, Hao; Zhao, Qichao; Wang, Jinxiang",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_34,https://doi.org/10.1007/978-3-032-31933-3_34,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_34
469,Method,Bridging Perception And Reasoning: Scene Graph For Explainable Traffic Comprehension,"Htun, Swe Nwe Nwe; Dao, Minh-Son; Zettsu, Koji",T2: Computer and Robot Vision,10.1007/978-3-032-31933-3_39,https://doi.org/10.1007/978-3-032-31933-3_39,https://link.springer.com/content/pdf/10.1007/978-3-032-31933-3_39
470,Method,Splatfill: 3D Scene Inpainting Via Depth-Guided Gaussian Splatting,"Dahaghin, Mahtab; Padalkar, Milind Gajanan; Toso, Matteo; Del Bue, Alessio; Murino, Vittorio",T2: Computer and Robot Vision,10.1007/978-3-032-31936-4_2,https://doi.org/10.1007/978-3-032-31936-4_2,https://link.springer.com/content/pdf/10.1007/978-3-032-31936-4_2
471,Method,Dual-Branch Spectral–Spatial Network With Knowledge- And Data-Driven Band Selection For Uav Hyperspectral Wheat Rust Detection,"KIM, SUBIN; Qi, Xiaojun",T2: Computer and Robot Vision,10.1007/978-3-032-31936-4_4,https://doi.org/10.1007/978-3-032-31936-4_4,https://link.springer.com/content/pdf/10.1007/978-3-032-31936-4_4
472,Method,Egoafford: Affordance-Aware Zero-Shot Open-Vocabulary Egocentric Action Recognition,"Gesualdi, Davide; Santambrogio, Riccardo; Palermo, Francesca; Plizzari, Chiara; Mentasti, Simone; Matteucci, Matteo",T2: Computer and Robot Vision,10.1007/978-3-032-31936-4_7,https://doi.org/10.1007/978-3-032-31936-4_7,https://link.springer.com/content/pdf/10.1007/978-3-032-31936-4_7
473,Method,Continuous Online Action Detection From Egocentric Videos,"Santambrogio, Riccardo; Plizzari, Chiara; Palermo, Francesca; Mentasti, Simone; Matteucci, Matteo",T2: Computer and Robot Vision,10.1007/978-3-032-31936-4_8,https://doi.org/10.1007/978-3-032-31936-4_8,https://link.springer.com/content/pdf/10.1007/978-3-032-31936-4_8
