No,Type,Title,Authors,Volume,Issue,Published,Status,DOI,Paper_Link
124,Method,Recurrence over Video Frames (RoVF) for Animal Re-identification,"Mitchell Rogers, Kobe Knowles, Gaël Gendron, Shahrokh Heidari, Isla Duporge, David Arturo Soriano Valdez, Mihailo Azhar, Padriac O’Leary, Simon Eyre, Michael Witbrock, Patrice Delmas",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02709-8,https://doi.org/10.1007/s11263-025-02709-8
125,Method,An HMM-Based Framework for Identity-Aware Long-Term Multi-Object Tracking From Sparse and Uncertain Identification: Use Case on Long-Term Tracking in Livestock,"Anne Marthe Sophie Ngo Bibinbe, Chiron Bang, Patrick Gagnon, Jamie Ahloy-Dallaire, Eric R. Paquet",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02711-0,https://doi.org/10.1007/s11263-025-02711-0
126,Method,AITTI: Learning Adaptive Inclusive Token for Text-to-Image Generation,"Xinyu Hou, Xiaoming Li, Chen Change Loy",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02727-6,https://doi.org/10.1007/s11263-025-02727-6
127,Method,Semantically-aware Neural Radiance Fields for Visual Scene Understanding: A Comprehensive Review,"Thang-Anh-Quan Nguyen, Amine Bourki, Mátyás Macudzinski, Anthony Brunel, Mohammed Bennamoun",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02663-5,https://doi.org/10.1007/s11263-025-02663-5
128,Method,AutoIT: Automated Image Tagging with Random Perturbation,"Xuelin Zhu, Jianshu Li, Jian Liu, Dongqi Tang, Jiawei Ge, Weijia Liu, Bo Liu, Jiuxin Cao",134,3,2026-2-6,Issue/Volume,10.1007/s11263-026-02737-y,https://doi.org/10.1007/s11263-026-02737-y
129,Method,Unlock Pose Diversity: Accurate and Efficient Implicit Keypoint-based Spatiotemporal Diffusion for Audio-driven Talking Portrait,"Chaolong Yang, Kai Yao, Yuyao Yan, Chenru Jiang, Weiguang Zhao, Jie Sun, Guangliang Cheng, Yifei Zhang, Bin Dong, Kaizhu Huang",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02695-x,https://doi.org/10.1007/s11263-025-02695-x
130,Method,Exocentric-to-Egocentric Adaptation for Temporal Action Segmentation with Unlabeled Synchronized Video Pairs,"Camillo Quattrocchi, Antonino Furnari, Daniele Di Mauro, Mario Valerio Giuffrida, Giovanni Maria Farinella",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02675-1,https://doi.org/10.1007/s11263-025-02675-1
131,Method,A Survey on Human Interaction Motion Generation,"Kewei Sui, Anindita Ghosh, Inwoo Hwang, Bing Zhou, Jian Wang, Chuan Guo",134,3,2026-2-6,Issue/Volume,10.1007/s11263-025-02582-5,https://doi.org/10.1007/s11263-025-02582-5
132,Method,Kangaroo: A Powerful Video-Language Model Supporting Long-context Video Input,"Jiajun Liu, Yibing Wang, Hanghang Ma, Xiaoping Wu, Xiaoqi Ma, Xiaoming Wei, Jianbin Jiao, Enhua Wu, Jie Hu",134,3,2026-2-9,Issue/Volume,10.1007/s11263-025-02620-2,https://doi.org/10.1007/s11263-025-02620-2
133,Method,Robust Shape from Focus via Multiscale Directional Dilated Laplacian and Recurrent Network,"Khurram Ashfaq, Muhammad Tariq Mahmood",134,3,2026-2-11,Issue/Volume,10.1007/s11263-025-02596-z,https://doi.org/10.1007/s11263-025-02596-z
134,Method,Haze Hue and Haze Saturation Priors for Single Image Dehazing,"Sobhan K. Dhara, Mayukh Roy, Debashis Sen",134,3,2026-2-11,Issue/Volume,10.1007/s11263-025-02655-5,https://doi.org/10.1007/s11263-025-02655-5
135,Method,Self-Balancing Multimodal Models via Multi-Loss Gradient Modulation,"Konstantinos Kontras, Christos Chatzichristos, Matthew Blaschko, Maarten De Vos",134,3,2026-2-12,Issue/Volume,10.1007/s11263-025-02696-w,https://doi.org/10.1007/s11263-025-02696-w
136,Method,Robust Partial-to-Partial Point Cloud Registration with Overlapping Mask Learning,"Hao Xu, Guanghui Liu, Bing Zeng, Shuaicheng Liu",134,3,2026-2-12,Issue/Volume,10.1007/s11263-026-02772-9,https://doi.org/10.1007/s11263-026-02772-9
137,Method,SACG++: Complex Sketch Generation via Representation-Enhanced Scale-Adaptive Classifier Guidance,"Ke Li, Jijin Hu, Zhipeng Chen, Lan Yang, Yonggang Qi, Yi-Zhe Song",134,3,2026-2-14,Issue/Volume,10.1007/s11263-026-02768-5,https://doi.org/10.1007/s11263-026-02768-5
138,Method,GLAD: Generative Language-Assisted Visual Tracking for Low-Semantic Templates,"Xingyu Luo, Yidong Cai, Jie Liu, Jie Tang, Gangshan Wu, Limin Wang",134,3,2026-2-15,Issue/Volume,10.1007/s11263-026-02774-7,https://doi.org/10.1007/s11263-026-02774-7
139,Method,Semantic-Centric Alignment for Zero-shot Panoptic Segmentation with Limited Data,"Jialei Chen, Daisuke Deguchi, Dongyue Li, Xu Zheng, Seigo Ito, Hiroshi Murase, Qi Fan",134,3,2026-2-16,Issue/Volume,10.1007/s11263-025-02648-4,https://doi.org/10.1007/s11263-025-02648-4
140,Method,B$$^{3}$$CT: Three-Branch Learning with Unlabeled Target Signals for Domain-Robust Semantic Segmentation,"Chen Liang, Xin Zhao, Jian Jia, Junyan Wang, Lijun Cao, Jianguo Zhang, Weihua Chen",134,3,2026-2-18,Issue/Volume,10.1007/s11263-026-02782-7,https://doi.org/10.1007/s11263-026-02782-7
141,Method,An Effective-Efficient Approach for Dense Multi-Label Action Detection,"Faegheh Sardari, Armin Mustafa, Philip J. B. Jackson, Adrian Hilton",134,3,2026-2-21,Issue/Volume,10.1007/s11263-026-02738-x,https://doi.org/10.1007/s11263-026-02738-x
142,Method,Fine-Grained Multimodal Alignment for Image-Text Retrieval via Graph Learning,"Mao Chen, Xiangkai Zhang, Lu Qi, Xiangtai Li, Xu Yang, Steven C. H. Hoi, Zhiyong Liu, Ming-Hsuan Yang",134,3,2026-2-21,Issue/Volume,10.1007/s11263-025-02686-y,https://doi.org/10.1007/s11263-025-02686-y
143,Method,"Follow-Your-Emoji-Faster: Towards Efficient, Fine-Controllable, and Expressive Freestyle Portrait Animation","Yue Ma, Zexuan Yan, Hongyu Liu, Hongfa Wang, Heng Pan, Yingqing He, Junkun Yuan, Ailing Zeng, Chengfei Cai, Heung-Yeung Shum, Zhifeng Li, Wei Liu, Linfeng Zhang, Qifeng Chen",134,3,2026-2-21,Issue/Volume,10.1007/s11263-025-02685-z,https://doi.org/10.1007/s11263-025-02685-z
144,Method,Diffusion-Based Data Augmentation for Image Recognition: A Systematic Analysis and Evaluation,"Zekun Li, Yinghuan Shi, Yang Gao, Dong Xu",134,3,2026-2-21,Issue/Volume,10.1007/s11263-026-02754-x,https://doi.org/10.1007/s11263-026-02754-x
145,Method,A Survey of Multimodal Hallucination Evaluation and Detection,"Zhiyuan Chen, Yuecong Min, Jie Zhang, Bei Yan, Jiahao Wang, Xiaozhen Wang, Shiguang Shan",134,3,2026-2-21,Issue/Volume,10.1007/s11263-026-02756-9,https://doi.org/10.1007/s11263-026-02756-9
146,Method,Not All Attention is Needed: Parameter and Computation Efficient Tuning for Multi-modal Large Language Models via Effective Attention Skipping,"Qiong Wu, Yiyi Zhou, Weihao Ye, Xiaoshuai Sun, Rongrong Ji",134,3,2026-2-21,Issue/Volume,10.1007/s11263-025-02702-1,https://doi.org/10.1007/s11263-025-02702-1
