No,Type,Title,Authors,Track,Issue,Paper_Link,PDF_Link
2213,Method,LiD-FL: Towards List-Decodable Federated Learning,"Hong Liu, Liren Shan, Han Bao, Ronghui You, Yuhao Yi, Jiancheng Lv",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34072,https://ojs.aaai.org/index.php/AAAI/article/view/34072/36227
2214,Method,Learning Cross-Domain Representations for Transferable Drug Perturbations on Single-Cell Transcriptional Responses,"Hui Liu, Shikai Jin",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34073,https://ojs.aaai.org/index.php/AAAI/article/view/34073/36228
2215,Method,Reducing AUV Energy Consumption Through Dynamic Sensor Directions Switching via Deep Reinforcement Learning,"Jiawei Liu, Yuanbo Xu, Shanshan Song, Lu Jiang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34074,https://ojs.aaai.org/index.php/AAAI/article/view/34074/36229
2216,Method,KPL: Training-Free Medical Knowledge Mining of Vision-Language Models,"Jiaxiang Liu, Tianxiang Hu, Jiawei Du, Ruiyuan Zhang, Joey Tianyi Zhou, Zuozhu Liu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34075,https://ojs.aaai.org/index.php/AAAI/article/view/34075/36230
2217,Method,TimeCHEAT: A Channel Harmony Strategy for Irregularly Sampled Multivariate Time Series Analysis,"Jiexi Liu, Meng Cao, Songcan Chen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34076,https://ojs.aaai.org/index.php/AAAI/article/view/34076/36231
2218,Method,Federated Graph-Level Clustering Network,"Jingxin Liu, Jieren Cheng, Renda Han, Wenxuan Tu, Jiaxin Wang, Xin Peng",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34077,https://ojs.aaai.org/index.php/AAAI/article/view/34077/36232
2219,Method,Toward Adaptive Large Language Models Structured Pruning via Hybrid-grained Weight Importance Assessment,"Jun Liu, Zhenglun Kong, Pu Zhao, Changdi Yang, Xuan Shen, Hao Tang, Geng Yuan, Wei Niu, Wenbin Zhang, Xue Lin, Dong Huang, Yanzhi Wang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34078,https://ojs.aaai.org/index.php/AAAI/article/view/34078/36233
2220,Method,ReX: A Framework for Incorporating Temporal Information in Model-Agnostic Local Explanation Techniques,"Junhao Liu, Xin Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34079,https://ojs.aaai.org/index.php/AAAI/article/view/34079/36234
2221,Method,Vision-aware Multimodal Prompt Tuning for Uploadable Multi-source Few-shot Domain Adaptation,"Kuanghong Liu, Jin Wang, Kangjian He, Dan Xu, Xuejie Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34080,https://ojs.aaai.org/index.php/AAAI/article/view/34080/36235
2222,Method,Envisioning Class Entity Reasoning by Large Language Models for Few-shot Learning,"Mushui Liu, Fangtai Wu, Bozheng Li, Ziqian Lu, Yunlong Yu, Xi Li",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34081,https://ojs.aaai.org/index.php/AAAI/article/view/34081/36236
2223,Method,CALF: Aligning LLMs for Time Series Forecasting via Cross-modal Fine-Tuning,"Peiyuan Liu, Hang Guo, Tao Dai, Naiqi Li, Jigang Bao, Xudong Ren, Yong Jiang, Shu-Tao Xia",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34082,https://ojs.aaai.org/index.php/AAAI/article/view/34082/36237
2224,Method,AeroGTO: An Efficient Graph-Transformer Operator for Learning Large-Scale Aerodynamics of 3D Vehicle Geometries,"Pengwei Liu, Pengkai Wang, Xingyu Ren, Hangjie Yuan, Zhongkai Hao, Chao Xu, Shengze Cai, Dong Ni",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34083,https://ojs.aaai.org/index.php/AAAI/article/view/34083/36238
2225,Method,Fine-Grained Graph Representation Learning for Heterogeneous Mobile Networks with Attentive Fusion and Contrastive Learning,"Shengheng Liu, Tianqi Zhang, Ningning Fu, Yongming Huang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34084,https://ojs.aaai.org/index.php/AAAI/article/view/34084/36239
2226,Method,Probability-Density-aware Semi-supervised Learning,"Shuyang Liu, Ruiqiu Zheng, Yunhang Shen, Zhou Yu, Ke Li, Xing Sun, Shaohui Lin",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34085,https://ojs.aaai.org/index.php/AAAI/article/view/34085/36240
2227,Method,Efficient Multi-Policy Evaluation for Reinforcement Learning,"Shuze Daniel Liu, Claire Chen, Shangtong Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34086,https://ojs.aaai.org/index.php/AAAI/article/view/34086/36241
2228,Method,Integrating Co-Training with Edge Discrimination to Enhance Graph Neural Networks Under Heterophily,"Siqi Liu, Dongxiao He, Zhizhi Yu, Di Jin, Zhiyong Feng, Weixiong Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34087,https://ojs.aaai.org/index.php/AAAI/article/view/34087/36242
2229,Method,Enhancing Multi-View Classification Reliability with Adaptive Rejection,"Wei Liu, Yufei Chen, Xiaodong Yue",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34088,https://ojs.aaai.org/index.php/AAAI/article/view/34088/36243
2230,Method,Non-stochastic Budgeted Online Pricing with Semi-Bandit Feedback,"Xiang Liu, Hau Chan, Minming Li, Weiwei Wu, Long Tran-Thanh",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34089,https://ojs.aaai.org/index.php/AAAI/article/view/34089/36244
2231,Method,SemiDFL: A Semi-Supervised Paradigm for Decentralized Federated Learning,"Xinyang Liu, Pengchao Han, Xuan Li, Bo Liu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34090,https://ojs.aaai.org/index.php/AAAI/article/view/34090/36245
2232,Method,AFiRe: Anatomy-Driven Self-Supervised Learning for Fine-Grained Representation in Radiographic Images,"Yihang Liu, Lianghua He, Ying Wen, Longzhen Yang, Hongzhou Chen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34091,https://ojs.aaai.org/index.php/AAAI/article/view/34091/36246
2233,Method,Multi-Objective Molecular Design Through Learning Latent Pareto Set,"Yiping Liu, Jiahao Yang, Xuanbai Ren, Zhang Xinyi, Yuansheng Liu, Bosheng Song, Xiangxiang Zeng, Hisao Ishibuchi",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34092,https://ojs.aaai.org/index.php/AAAI/article/view/34092/36247
2234,Method,A Simple Graph Contrastive Learning Framework for Short Text Classification,"Yonghao Liu, Fausto Giunchiglia, Lan Huang, Ximing Li, Xiaoyue Feng, Renchu Guan",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34093,https://ojs.aaai.org/index.php/AAAI/article/view/34093/36248
2235,Method,Exploit Gradient Skewness to Circumvent Byzantine Defenses for Federated Learning,"Yuchen Liu, Chen Chen, Lingjuan Lyu, Yaochu Jin, Gang Chen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34094,https://ojs.aaai.org/index.php/AAAI/article/view/34094/36249
2236,Method,Noisy Node Classification by Bi-level Optimization Based Multi-Teacher Distillation,"Yujing Liu, Zongqian Wu, Zhengyu Lu, Ci Nie, Guoqiu Wen, Yonghua Zhu, Xiaofeng Zhu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34095,https://ojs.aaai.org/index.php/AAAI/article/view/34095/36250
2237,Method,GCAD: Anomaly Detection in Multivariate Time Series from the Perspective of Granger Causality,"Zehao Liu, Mengzhou Gao, Pengfei Jiao",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34096,https://ojs.aaai.org/index.php/AAAI/article/view/34096/36251
2238,Method,Visual Reinforcement Learning with Residual Action,"Zhenxian Liu, Peixi Peng, Yonghong Tian",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34097,https://ojs.aaai.org/index.php/AAAI/article/view/34097/36252
2239,Method,Offline Multi-Agent Reinforcement Learning via In-Sample Sequential Policy Optimization,"Zongkai Liu, Qian Lin, Chao Yu, Xiawei Wu, Yile Liang, Donghui Li, Xuetao Ding",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34099,https://ojs.aaai.org/index.php/AAAI/article/view/34099/36254
2240,Method,Sum of Squares Circuits,"Lorenzo Loconte, Stefan Mengel, Antonio Vergari",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34100,https://ojs.aaai.org/index.php/AAAI/article/view/34100/36255
2241,Method,Adversarial Contrastive Graph Augmentation with Counterfactual Regularization,"Tao Long, Lei Zhang, Liang Zhang, Laizhong Cui",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34101,https://ojs.aaai.org/index.php/AAAI/article/view/34101/36256
2242,Method,SLR-MVTC: Smooth Low-Rank Multi-View Tensor Clustering,"Zhen Long, Yipeng Liu, Yazhou Ren, Ce Zhu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34102,https://ojs.aaai.org/index.php/AAAI/article/view/34102/36257
2243,Method,SparX: A Sparse Cross-Layer Connection Mechanism for Hierarchical Vision Mamba and Transformer Networks,"Meng Lou, Yunxiang Fu, Yizhou Yu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34103,https://ojs.aaai.org/index.php/AAAI/article/view/34103/36258
2244,Method,FedCross: Intertemporal Federated Learning Under Evolutionary Games,"Jianfeng Lu, Ying Zhang, Riheng Jia, Shuqin Cao, Jing Liu, Hao Fu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34104,https://ojs.aaai.org/index.php/AAAI/article/view/34104/36259
2245,Method,Early Concept Drift Detection via Prediction Uncertainty,"Pengqian Lu, Jie Lu, Anjin Liu, Guangquan Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34105,https://ojs.aaai.org/index.php/AAAI/article/view/34105/36260
2246,Method,VVRec: Reconstruction Attacks on DL-based Volumetric Video Upstreaming via Latent Diffusion Model with Gamma Distribution,"Rui Lu, Bihai Zhang, Dan Wang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34106,https://ojs.aaai.org/index.php/AAAI/article/view/34106/36261
2247,Method,AGMixup: Adaptive Graph Mixup for Semi-supervised Node Classification,"Weigang Lu, Ziyu Guan, Wei Zhao, Yaming Yang, Yibing Zhan, Yiheng Lu, Dapeng Tao",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34107,https://ojs.aaai.org/index.php/AAAI/article/view/34107/36262
2248,Method,Training Consistent Mixture-of-Experts-Based Prompt Generator for Continual Learning,"Yue Lu, Shizhou Zhang, De Cheng, Guoqiang Liang, Yinghui Xing, Nannan Wang, Yanning Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34108,https://ojs.aaai.org/index.php/AAAI/article/view/34108/36263
2249,Method,Adaptive-Grained Label Distribution Learning,"Yunan Lu, Weiwei Li, Dun Liu, Huaxiong Li, Xiuyi Jia",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34109,https://ojs.aaai.org/index.php/AAAI/article/view/34109/36264
2250,Method,Collaborative Semantic Consistency Alignment for Blended-Target Domain Adaptation,"Yuwu Lu, Xue Hu, Waikeung Wong, Haoyu Huang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34110,https://ojs.aaai.org/index.php/AAAI/article/view/34110/36265
2251,Method,Invertible Projection and Conditional Alignment for Multi-Source Blended-Target Domain Adaptation,"Yuwu Lu, Haoyu Huang, Waikeung Wong, Xue Hu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34111,https://ojs.aaai.org/index.php/AAAI/article/view/34111/36266
2252,Method,Bidirectional Logits Tree: Pursuing Granularity Reconcilement in Fine-Grained Classification,"Zhiguang Lu, Qianqian Xu, Shilong Bao, Zhiyong Yang, Qingming Huang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34112,https://ojs.aaai.org/index.php/AAAI/article/view/34112/36267
2253,Method,Emergence-Inspired Multi-Granularity Causal Learning,"Hanwen Luo, Guoxian Yu, Jun Wang, Yanyu Xu, Yongqing Zheng, Qingzhong Li",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34113,https://ojs.aaai.org/index.php/AAAI/article/view/34113/36268
2254,Method,Conformalized Interval Arithmetic with Symmetric Calibration,"Rui Luo, Zhixin Zhou",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34114,https://ojs.aaai.org/index.php/AAAI/article/view/34114/36269
2255,Method,Conformal Thresholded Intervals for Efficient Regression,"Rui Luo, Zhixin Zhou",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34115,https://ojs.aaai.org/index.php/AAAI/article/view/34115/36270
2256,Method,Like an Ophthalmologist: Dynamic Selection Driven Multi-View Learning for Diabetic Retinopathy Grading,"Xiaoling Luo, Qihao Xu, Huisi Wu, Chengliang Liu, Zhihui Lai, Linlin Shen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34116,https://ojs.aaai.org/index.php/AAAI/article/view/34116/36271
2257,Method,Optimize Incompatible Parameters Through Compatibility-aware Knowledge Integration,"Zheqi Lv, Keming Ye, Zishu Wei, Qi Tian, Shengyu Zhang, Wenqiao Zhang, Wenjie Wang, Kun Kuang, Tat-Seng Chua, Fei Wu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34117,https://ojs.aaai.org/index.php/AAAI/article/view/34117/36272
2258,Method,Effects of Momentum in Implicit Bias of Gradient Flow for Diagonal Linear Networks,"Bochen Lyu, He Wang, Zheng Wang, Zhanxing Zhu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34118,https://ojs.aaai.org/index.php/AAAI/article/view/34118/36273
2259,Method,Addressing Multi-Label Learning with Partial Labels: From Sample Selection to Label Selection,"Gengyu Lyu, Bohang Sun, Xiang Deng, Songhe Feng",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34119,https://ojs.aaai.org/index.php/AAAI/article/view/34119/36274
2260,Method,Calibrating Large Language Models with Sample Consistency,"Qing Lyu, Kumar Shridhar, Chaitanya Malaviya, Li Zhang, Yanai Elazar, Niket Tandon, Marianna Apidianaki, Mrinmaya Sachan, Chris Callison-Burch",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34120,https://ojs.aaai.org/index.php/AAAI/article/view/34120/36275
2261,Method,TSVC: Tripartite Learning with Semantic Variation Consistency for Robust Image-Text Retrieval,"Shuai Lyu, Zijing Tian, Zhonghong Ou, Yifan Zhu, Xiao Zhang, Qiankun Ha, Haoran Luo, Meina Song",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34121,https://ojs.aaai.org/index.php/AAAI/article/view/34121/36276
2262,Method,SSE-SAM: Balancing Head and Tail Classes Gradually Through Stage-Wise SAM,"Xingyu Lyu, Qianqian Xu, Zhiyong Yang, Shaojie Lyu, Qingming Huang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34122,https://ojs.aaai.org/index.php/AAAI/article/view/34122/36277
2263,Method,Vision-Based Generic Potential Function for Policy Alignment in Multi-Agent Reinforcement Learning,"Hao Ma, Shijie Wang, Zhiqiang Pu, Siyao Zhao, Xiaolin Ai",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34123,https://ojs.aaai.org/index.php/AAAI/article/view/34123/36278
2264,Method,Spurious Feature Eraser: Stabilizing Test-Time Adaptation for Vision-Language Foundation Model,"Huan Ma, Yan Zhu, Changqing Zhang, Peilin Zhao, Baoyuan Wu, Long-Kai Huang, Qinghua Hu, Bingzhe Wu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34124,https://ojs.aaai.org/index.php/AAAI/article/view/34124/36279
2265,Method,Reconstruction Target Matters in Masked Image Modeling for Cross-Domain Few-Shot Learning,"Ran Ma, Yixiong Zou, Yuhua Li, Ruixuan Li",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34125,https://ojs.aaai.org/index.php/AAAI/article/view/34125/36280
2266,Method,Data-Free Black-Box Federated Learning via Zeroth-Order Gradient Estimation,"Xinge Ma, Jin Wang, Xuejie Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34126,https://ojs.aaai.org/index.php/AAAI/article/view/34126/36281
2267,Method,RoPaSS: Robust Watermarking for Partial Screen-Shooting Scenarios,"Zehua Ma, Han Fang, Xi Yang, Kejiang Chen, Weiming Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34128,https://ojs.aaai.org/index.php/AAAI/article/view/34128/36283
2268,Method,FedSum: Data-Efficient Federated Learning Under Data Scarcity Scenario for Text Summarization,"Zhiyong Ma, Zhengping Li, Yuanjie Shi, Jian Chen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34129,https://ojs.aaai.org/index.php/AAAI/article/view/34129/36284
2269,Method,Local Causal Discovery for Structural Evidence of Direct Discrimination,"Jacqueline Maasch, Kyra Gan, Violet Chen, Agni Orfanoudaki, Nil-Jana Akpinar, Fei Wang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34130,https://ojs.aaai.org/index.php/AAAI/article/view/34130/36285
2270,Method,Sequential Conditional Transport on Probabilistic Graphs for Interpretable Counterfactual Fairness,"Agathe Fernandes Machado, Arthur Charpentier, Ewen Gallic",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34131,https://ojs.aaai.org/index.php/AAAI/article/view/34131/36286
2271,Method,The Gradient of Algebraic Model Counting,"Jaron Maene, Luc De Raedt",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34132,https://ojs.aaai.org/index.php/AAAI/article/view/34132/36287
2272,Method,PALM: Pushing Adaptive Learning Rate Mechanisms for Continual Test-Time Adaptation,"Sarthak Kumar Maharana, Baoming Zhang, Yunhui Guo",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34133,https://ojs.aaai.org/index.php/AAAI/article/view/34133/36288
2273,Method,TabGLM: Tabular Graph Language Model for Learning Transferable Representations Through Multi-Modal Consistency Minimization,"Anay Majee, Maria Xenochristou, Wei-Peng Chen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34134,https://ojs.aaai.org/index.php/AAAI/article/view/34134/36289
2274,Method,HyperDefender: A Robust Framework for Hyperbolic GNNs,"Nikita Malik, Rahul Gupta, Sandeep Kumar",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34135,https://ojs.aaai.org/index.php/AAAI/article/view/34135/36290
2275,Method,SPACETIME: Causal Discovery from Non-Stationary Time Series,"Sarah Mameche, Lénaïg Cornanguer, Urmi Ninad, Jilles Vreeken",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34136,https://ojs.aaai.org/index.php/AAAI/article/view/34136/36291
2276,Method,Implicit Relative Labeling-Importance Aware Multi-Label Metric Learning,"Jun-Xiang Mao, Yong Rui, Min-Ling Zhang",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34137,https://ojs.aaai.org/index.php/AAAI/article/view/34137/36292
2277,Method,Harnessing Event Sensory Data for Error Pattern Prediction in Vehicles: A Language Model Approach,"Hugo Math, Rainer Lienhart, Robin Schön",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34138,https://ojs.aaai.org/index.php/AAAI/article/view/34138/36293
2278,Method,Eco Search: A No-delay Best-First Search Algorithm for Program Synthesis,"Théo Matricon, Nathanaël Fijalkow, Guillaume Lagarde",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34139,https://ojs.aaai.org/index.php/AAAI/article/view/34139/36294
2279,Method,CohEx: A Generalized Framework for Cohort Explanation,"Fanyu Meng, Xin Liu, Zhaodan Kong, Xin Chen",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34140,https://ojs.aaai.org/index.php/AAAI/article/view/34140/36295
2280,Method,Causal Inference over Visual-Semantic-Aligned Graph for Image Classification,"Lei Meng, Xiangxian Li, Xiaoshuo Yan, Haokai Ma, Zhuang Qi, Wei Wu, Xiangxu Meng",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34141,https://ojs.aaai.org/index.php/AAAI/article/view/34141/36296
2281,Method,ID-GMLM: Intelligent Decision-Making with Integrated Graph Models and Large Language Models,"Zhenhua Meng, Fanshen Meng, Rongheng Lin, Budan Wu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34142,https://ojs.aaai.org/index.php/AAAI/article/view/34142/36297
2282,Method,Heterogeneous Multi-Agent Bandits with Parsimonious Hints,"Amirmahdi Mirfakhar, Xuchuang Wang, Jinhang Zuo, Yair Zick, Mohammad Hajiesmaili",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34143,https://ojs.aaai.org/index.php/AAAI/article/view/34143/36298
2283,Method,Scaling Diffusion Mamba with Bidirectional SSMs for Efficient 3D Shape Generation,Shentong Mo,AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34144,https://ojs.aaai.org/index.php/AAAI/article/view/34144/36299
2284,Method,The Dynamic Duo of Collaborative Masking and Target for Advanced Masked Autoencoder Learning,Shentong Mo,AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34145,https://ojs.aaai.org/index.php/AAAI/article/view/34145/36300
2285,Method,AutoSGNN: Automatic Propagation Mechanism Discovery for Spectral Graph Neural Networks,"Shibing Mo, Kai Wu, Qixuan Gao, Xiangyi Teng, Jing Liu",AAAI Technical Track on Machine Learning IV,Vol. 39 No. 18: AAAI-25 Technical Tracks 18,https://ojs.aaai.org/index.php/AAAI/article/view/34146,https://ojs.aaai.org/index.php/AAAI/article/view/34146/36301
